Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,Angle,ORIG_FID,geometry
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,1,"c(37493679.688, 2394265.744)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,2,"c(37493451.56, 2394676.746)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,3,"c(37493459.384, 2394676.935)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,4,"c(37493449.042, 2394671.214)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,5,"c(37493449.225, 2394676.959)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,6,"c(37493451.134, 2394669.925)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,7,"c(37493927.087, 2394429.193)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,8,"c(37493933.809, 2394460.353)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,9,"c(37493935.48, 2394459.614)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,10,"c(37493927.02, 2394459.701)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,11,"c(37493929.898, 2394481.451)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,12,"c(37493935.258, 2394478.029)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,13,"c(37493973.455, 2394493.372)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,14,"c(37493996.483, 2394492.243)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,15,"c(37493996.173, 2394484.997)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,16,"c(37493946.607, 2394491.612)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,17,"c(37493946.635, 2394484.929)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,18,"c(37493946.779, 2394483.661)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,19,"c(37493729.178, 2394652.722)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,20,"c(37493716.51, 2394653.166)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,21,"c(37493718.344, 2394653.174)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,22,"c(37493715.02, 2394283.872)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,23,"c(37494222.313, 2394224.711)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,24,"c(37493716.597, 2394623.115)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,25,"c(37493718.368, 2394623.272)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,26,"c(37493716.528, 2394593.055)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,27,"c(37493718.386, 2394593.051)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,28,"c(37493717.497, 2394563.028)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,29,"c(37493719.165, 2394563.181)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,30,"c(37493966.244, 2394484.876)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,31,"c(37493966.14, 2394483.715)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,32,"c(37493675.388, 2394538.007)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,33,"c(37493674.265, 2394532.311)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,34,"c(37493673.012, 2394533.291)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,35,"c(37493670.935, 2394503.345)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,36,"c(37493683.832, 2394452.956)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,37,"c(37493277.464, 2394666.397)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,38,"c(37493281.248, 2394670.695)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,39,"c(37493277.329, 2394647.792)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,40,"c(37493710.91, 2394290.281)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,41,"c(37493710.808, 2394278.687)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,42,"c(37493710.919, 2394267.097)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,43,"c(37493710.921, 2394255.534)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,44,"c(37493710.83, 2394246.743)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,45,"c(37493710.874, 2394394.562)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,46,"c(37493710.796, 2394382.912)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,47,"c(37493710.913, 2394371.292)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,48,"c(37493710.854, 2394360.062)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,49,"c(37493710.82, 2394348.401)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,50,"c(37493710.831, 2394336.857)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,51,"c(37493683.75, 2394441.932)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,52,"c(37493683.729, 2394430.243)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,53,"c(37493679.701, 2394273.697)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,54,"c(37493281.78, 2394684.565)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,55,"c(37493277.521, 2394685.16)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,56,"c(37493683.919, 2394247.091)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,57,"c(37493681.152, 2394246.999)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,58,"c(37493683.828, 2394238.341)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,59,"c(37493720.232, 2394532.872)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,60,"c(37493722.033, 2394532.934)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,61,"c(37493764.294, 2394375.013)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,62,"c(37493764.324, 2394374.423)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,63,"c(37493678.671, 2394658.224)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,64,"c(37493676.806, 2394653.299)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,65,"c(37493678.675, 2394628.143)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,66,"c(37493676.776, 2394623.123)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,67,"c(37493678.491, 2394598.206)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,68,"c(37493711.087, 2394238.033)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,69,"c(37493794.501, 2394390.14)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,70,"c(37493794.397, 2394376.96)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,71,"c(37493794.355, 2394375.389)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,72,"c(37493823.806, 2394390.156)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,73,"c(37493823.873, 2394377.393)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,74,"c(37494198.54, 2394556.19)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,75,"c(37494200.069, 2394556.423)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,76,"c(37493281.884, 2394629.446)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,77,"c(37493710.867, 2394301.908)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,78,"c(37493996.143, 2394483.728)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,79,"c(37494014.912, 2394493.063)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,80,"c(37494018.535, 2394495.121)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,81,"c(37494017.293, 2394486.533)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,82,"c(37493710.858, 2394325.098)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,83,"c(37493710.798, 2394313.435)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,84,"c(37493281.809, 2394640.234)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,85,"c(37493277.247, 2394627.263)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,86,"c(37493716.034, 2394413.367)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,87,"c(37493715.869, 2394453.795)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,88,"c(37493715.86, 2394488.27)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,89,"c(37493710.827, 2394452.989)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,90,"c(37493710.864, 2394441.491)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,91,"c(37493710.768, 2394429.619)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,92,"c(37493729.951, 2394517.657)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,93,"c(37493729.139, 2394462.398)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,94,"c(37493729.647, 2394433.537)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,95,"c(37493779.063, 2394374.813)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,96,"c(37493764.183, 2394389.873)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,97,"c(37493719.289, 2394682.968)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,98,"c(37493717.028, 2394657.174)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,99,"c(37493679.582, 2394246.93)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,100,"c(37493710.737, 2394417.663)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,101,"c(37493710.855, 2394406.096)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,102,"c(37494224.432, 2394198.198)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,103,"c(37494220.913, 2394197.912)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,104,"c(37494225.026, 2394224.562)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,105,"c(37493715.03, 2394342.884)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,106,"c(37494030.397, 2394650.519)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,107,"c(37493679.719, 2394341.251)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,108,"c(37493679.628, 2394369.753)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,109,"c(37493450.942, 2394660.107)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,110,"c(37493448.861, 2394659.113)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,111,"c(37493448.886, 2394653.683)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,112,"c(37493676.803, 2394593.235)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,113,"c(37493683.824, 2394372.751)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,114,"c(37493683.812, 2394361.32)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,115,"c(37493823.925, 2394375.879)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,116,"c(37493854.851, 2394390.376)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,117,"c(37493854.35, 2394395.726)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,118,"c(37493854.292, 2394377.4)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,119,"c(37493854.397, 2394375.917)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,120,"c(37493854.397, 2394370.277)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,121,"c(37493281.917, 2394610.809)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,122,"c(37493278.366, 2394595.401)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,123,"c(37493281.91, 2394593.994)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,124,"c(37493278.341, 2394580.629)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,125,"c(37493679.683, 2394372.782)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,126,"c(37493679.556, 2394399.318)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,127,"c(37493195.184, 2394576.979)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,128,"c(37493205.278, 2394576.342)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,129,"c(37493459.379, 2394626.155)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,130,"c(37494022.171, 2394560.747)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,131,"c(37494029.307, 2394560.472)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,132,"c(37494030.486, 2394560.226)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,133,"c(37494029.427, 2394589.62)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,134,"c(37494030.446, 2394589.667)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,135,"c(37494022.102, 2394589.847)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,136,"c(37494029.547, 2394620.067)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,137,"c(37494030.499, 2394620.124)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,138,"c(37494022.058, 2394617.106)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,139,"c(37494022.054, 2394650.477)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,140,"c(37494225.517, 2394252.85)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,141,"c(37493460.079, 2394625.353)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,142,"c(37493933.846, 2394430.853)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,143,"c(37493935.444, 2394429.654)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,144,"c(37493683.842, 2394418.813)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,145,"c(37494021.953, 2394529.271)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,146,"c(37494029.438, 2394529.913)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,147,"c(37494030.495, 2394529.842)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,148,"c(37494028.656, 2394650.535)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,149,"c(37493884.833, 2394390.787)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,150,"c(37493884.647, 2394377.682)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,151,"c(37493884.699, 2394376.18)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,152,"c(37493912.803, 2394391.202)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,153,"c(37493914.024, 2394378.262)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,154,"c(37493914.197, 2394376.672)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,155,"c(37493914.447, 2394371.169)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,156,"c(37493913.977, 2394396.579)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,157,"c(37493933.793, 2394377.816)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,158,"c(37493933.924, 2394376.73)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,159,"c(37493934.258, 2394400.914)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,160,"c(37494224.149, 2394283.612)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,161,"c(37494224.931, 2394305.674)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,162,"c(37494235.827, 2394430.603)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,163,"c(37494234.464, 2394430.465)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,164,"c(37494239.186, 2394460.715)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,165,"c(37494238.022, 2394460.565)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,166,"c(37494242.877, 2394490.708)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,167,"c(37494241.919, 2394490.584)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,168,"c(37494247.034, 2394520.701)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,169,"c(37493763.916, 2394395.376)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,170,"c(37493281.828, 2394655.923)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,171,"c(37493722.36, 2394502.984)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,172,"c(37493724.327, 2394502.975)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,173,"c(37493723.178, 2394488.471)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,174,"c(37493730.454, 2394487.837)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,175,"c(37494017.813, 2394485.353)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,176,"c(37493716.51, 2394683.054)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,177,"c(37493715.103, 2394414.249)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,178,"c(37493734.003, 2394376.349)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,179,"c(37493735.602, 2394374.891)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,180,"c(37493735.607, 2394374.378)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,181,"c(37493735.169, 2394389.487)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,182,"c(37493728.1, 2394374.234)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,183,"c(37493764.229, 2394376.429)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,184,"c(37493678.14, 2394567.914)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,185,"c(37493676.015, 2394563.227)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,186,"c(37493683.874, 2394268.635)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,187,"c(37493683.849, 2394258.54)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,188,"c(37493683.778, 2394407.413)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,189,"c(37493683.811, 2394395.976)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,190,"c(37493683.893, 2394384.393)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,191,"c(37494192.007, 2394283.958)"
Insert,PS_YSP,120,Continuous,0,25,YS_出水口,0.0,192,"c(37494186.683, 2394284.581)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,193,"c(37494223.965, 2394177.554)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,194,"c(37494220.007, 2394177.188)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,195,"c(37493675.894, 2394682.978)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,196,"c(37493678.634, 2394688.061)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,197,"c(37490063.109, 2395857.94)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,198,"c(37491277.34, 2396363.982)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,199,"c(37490192.769, 2396061.685)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,200,"c(37494183.607, 2396220.179)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,201,"c(37494192.144, 2396147.347)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,202,"c(37494109.724, 2396140.368)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,203,"c(37494245.953, 2394520.784)"
Insert,PS_YSP,120,Continuous,0,25,YS_出水口,0.0,204,"c(37494253.684, 2394522.9)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,205,"c(37493283.19, 2394579.723)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,206,"c(37493277.626, 2394566.093)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,207,"c(37493935.489, 2394402.203)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,208,"c(37493926.926, 2394402.022)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,209,"c(37494223.209, 2394253.059)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,210,"c(37493683.935, 2394349.946)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,211,"c(37493683.831, 2394338.454)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,212,"c(37493683.845, 2394326.959)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,213,"c(37493684.036, 2394315.61)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,214,"c(37493683.947, 2394304.039)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,215,"c(37493683.884, 2394292.443)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,216,"c(37493683.984, 2394280.85)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,217,"c(37494027.505, 2394661.839)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,218,"c(37494033.3, 2394673.112)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,219,"c(37494198.528, 2394585.689)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,220,"c(37494199.792, 2394586.055)"
Insert,PS_YSP,120,Continuous,0,25,YS_出水口,0.0,221,"c(37494189.06, 2394585.917)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,222,"c(37493458.941, 2394609.813)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,223,"c(37493679.702, 2394302.293)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,224,"c(37493679.68, 2394305.32)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,225,"c(37493679.655, 2394333.908)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,226,"c(37494198.117, 2394524.824)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,227,"c(37494200.247, 2394524.716)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,228,"c(37494197.997, 2394493.84)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,229,"c(37494200.369, 2394494.074)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,230,"c(37494197.669, 2394463.403)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,231,"c(37494200.615, 2394463.295)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,232,"c(37494200.681, 2394433.849)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,233,"c(37494198.215, 2394406.547)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,234,"c(37494200.19, 2394406.544)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,235,"c(37494192.703, 2394312.367)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,236,"c(37494194.617, 2394312.316)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,237,"c(37494190.094, 2394284.126)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,238,"c(37494027.081, 2394712.586)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,239,"c(37494029.8, 2394676.113)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,240,"c(37494028.718, 2394499.501)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,241,"c(37494029.834, 2394499.295)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,242,"c(37494021.641, 2394501.39)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,243,"c(37492434.312, 2397012.523)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,244,"c(37490895.422, 2395360.327)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,245,"c(37493713.19, 2394761.053)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,246,"c(37493718.57, 2394743.963)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,247,"c(37493748.681, 2394744.096)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,248,"c(37493741.855, 2394750.104)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,249,"c(37493683.689, 2394762.676)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,250,"c(37493688.458, 2394744.075)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,251,"c(37493657.798, 2394893.377)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,252,"c(37494145.695, 2396783.238)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,253,"c(37494143.346, 2396782.863)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,254,"c(37493713.304, 2396111.593)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,255,"c(37493711.495, 2396086.469)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,256,"c(37493713.399, 2396086.34)"
Insert,PS_YSP,120,Continuous,0,25,YS_雨水井,0.0,257,"c(37493711.729, 2396055.588)"
Insert,PS_YSP,120,Continuous,0,25,YS_水篦子,0.0,258,"c(37493713.337, 2396055.72)"
