Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Insert,ArrowPS_WSL,37492077.9917,2396686.55252,37492077.9917,2396686.55252,37492078.0423,2396687.47956,3053.0
Line,PS_WSL,37492372.716,2396587.58,37492332.601,2396587.662,37492352.6585,2396587.621,3054.0
Insert,ArrowPS_WSL,37492351.9825,2396587.62238,37492351.9825,2396587.62238,37492352.9109,2396587.62048,3054.0
Line,PS_WSL,37492332.601,2396587.662,37492325.923,2396592.369,37492329.262,2396590.0155,3055.0
Insert,ArrowPS_WSL,37492328.7095,2396590.40495,37492328.7095,2396590.40495,37492329.4683,2396589.87007,3055.0
Line,PS_WSL,37492242.129,2396590.056,37492207.336,2396591.279,37492224.7325,2396590.6675,3056.0
Insert,ArrowPS_WSL,37492224.0569,2396590.69125,37492224.0569,2396590.69125,37492224.9848,2396590.65863,3056.0
Line,PS_WSL,37492242.114,2396581.703,37492242.129,2396590.056,37492242.1215,2396585.8795,3057.0
Insert,ArrowPS_WSL,37492242.1227,2396586.55548,37492242.1227,2396586.55548,37492242.121,2396585.62706,3057.0
Line,PS_WSL,37492207.336,2396591.279,37492198.643,2396591.934,37492202.9895,2396591.6065,3058.0
Insert,ArrowPS_WSL,37492202.3154,2396591.65729,37492202.3154,2396591.65729,37492203.2412,2396591.58753,3058.0
Line,PS_WSL,37492207.482,2396621.111,37492207.336,2396591.279,37492207.409,2396606.195,3059.0
Insert,ArrowPS_WSL,37492207.4057,2396605.51902,37492207.4057,2396605.51902,37492207.4102,2396606.44743,3059.0
Line,PS_WSL,37492210.119,2396597.264,37492207.336,2396591.279,37492208.7275,2396594.2715,3060.0
Insert,ArrowPS_WSL,37492208.4425,2396593.65854,37492208.4425,2396593.65854,37492208.8339,2396594.5004,3060.0
Line,PS_WSL,37492208.112,2396656.111,37492207.482,2396621.111,37492207.797,2396638.611,3061.0
Insert,ArrowPS_WSL,37492207.7848,2396637.93513,37492207.7848,2396637.93513,37492207.8015,2396638.8634,3061.0
Line,PS_WSL,37492135.126,2396425.983,37492135.633,2396495.767,37492135.3795,2396460.875,3062.0
Insert,ArrowPS_WSL,37492135.3844,2396461.55097,37492135.3844,2396461.55097,37492135.3777,2396460.62257,3062.0
Line,PS_WSL,37492135.505,2396496.474,37492135.633,2396495.767,37492135.569,2396496.1205,
Line,PS_WSL,37492135.633,2396495.767,37492135.576,2396517.873,37492135.6045,2396506.82,3063.0
Insert,ArrowPS_WSL,37492135.6028,2396507.49598,37492135.6028,2396507.49598,37492135.6052,2396506.56756,3063.0
Line,PS_WSL,37492139.4,2396518.824,37492135.576,2396517.873,37492137.488,2396518.3485,
Line,PS_WSL,37492198.643,2396591.934,37492168.309,2396554.395,37492183.476,2396573.1645,3064.0
Insert,ArrowPS_WSL,37492183.0511,2396572.63872,37492183.0511,2396572.63872,37492183.6347,2396573.36085,3064.0
Line,PS_WSL,37492114.345,2396516.432,37492088.895,2396516.768,37492101.62,2396516.6,3065.0
Insert,ArrowPS_WSL,37492100.9441,2396516.60892,37492100.9441,2396516.60892,37492101.8724,2396516.59667,3065.0
Line,PS_WSL,37492135.576,2396517.873,37492114.345,2396516.432,37492124.9605,2396517.1525,3066.0
Insert,ArrowPS_WSL,37492124.2861,2396517.10672,37492124.2861,2396517.10672,37492125.2124,2396517.16959,3066.0
Line,PS_WSL,37492114.36,2396516.881,37492114.345,2396516.432,37492114.3525,2396516.6565,
Line,PS_WSL,37492057.899,2396505.256,37492057.27,2396517.452,37492057.5845,2396511.354,3067.0
Insert,ArrowPS_WSL,37492057.5497,2396512.02909,37492057.5497,2396512.02909,37492057.5975,2396511.1019,3067.0
Line,PS_WSL,37492057.27,2396517.452,37491987.586,2396517.611,37492022.428,2396517.5315,3068.0
Insert,ArrowPS_WSL,37492021.752,2396517.53304,37492021.752,2396517.53304,37492022.6804,2396517.53092,3068.0
Line,PS_WSL,37492058.651,2396470.237,37492057.899,2396505.256,37492058.275,2396487.7465,3069.0
Insert,ArrowPS_WSL,37492058.2605,2396488.42233,37492058.2605,2396488.42233,37492058.2804,2396487.49412,3069.0
Line,PS_WSL,37492059.179,2396460.053,37492058.651,2396470.237,37492058.915,2396465.145,3070.0
Insert,ArrowPS_WSL,37492058.88,2396465.82008,37492058.88,2396465.82008,37492058.9281,2396464.8929,3070.0
Line,PS_WSL,37492060.153,2396426.475,37492059.179,2396460.053,37492059.666,2396443.264,3071.0
Insert,ArrowPS_WSL,37492059.6464,2396443.9397,37492059.6464,2396443.9397,37492059.6733,2396443.01167,3071.0
Line,PS_WSL,37491948.633,2396640.875,37491921.106,2396625.948,37491934.8695,2396633.4115,3072.0
Insert,ArrowPS_WSL,37491934.2753,2396633.08926,37491934.2753,2396633.08926,37491935.0914,2396633.53183,3072.0
Line,PS_WSL,37491972.373,2396659.921,37491974.857,2396655.268,37491973.615,2396657.5945,3073.0
Insert,ArrowPS_WSL,37491973.9333,2396656.99817,37491973.9333,2396656.99817,37491973.4961,2396657.81719,3073.0
Line,PS_WSL,37491976.191,2396651.846,37491974.857,2396655.268,37491975.524,2396653.557,
Line,PS_WSL,37491921.492,2396632.964,37491921.106,2396625.948,37491921.299,2396629.456,3074.0
Insert,ArrowPS_WSL,37491921.2619,2396628.78104,37491921.2619,2396628.78104,37491921.3129,2396629.70806,3074.0
Line,PS_WSL,37491921.106,2396625.948,37491921.045,2396572.538,37491921.0755,2396599.243,3075.0
Insert,ArrowPS_WSL,37491921.0747,2396598.56702,37491921.0747,2396598.56702,37491921.0758,2396599.49544,3075.0
Line,PS_WSL,37491921.045,2396572.538,37491919.937,2396548.899,37491920.491,2396560.7185,3076.0
Insert,ArrowPS_WSL,37491920.4594,2396560.04326,37491920.4594,2396560.04326,37491920.5028,2396560.97066,3076.0
Line,PS_WSL,37491919.937,2396548.899,37491919.711,2396520.138,37491919.824,2396534.5185,3077.0
Insert,ArrowPS_WSL,37491919.8187,2396533.84254,37491919.8187,2396533.84254,37491919.826,2396534.77093,3077.0
Line,PS_WSL,37491729.779,2398430.314,37491724.738,2398379.95,37491727.2585,2398405.132,3078.0
Insert,ArrowPS_WSL,37491727.1912,2398404.45938,37491727.1912,2398404.45938,37491727.2836,2398405.38318,3078.0
Line,PS_WSL,37491762.063,2398740.563,37491783.126,2398741.287,37491772.5945,2398740.925,3079.0
Insert,ArrowPS_WSL,37491773.2701,2398740.94822,37491773.2701,2398740.94822,37491772.3422,2398740.91633,3079.0
Line,PS_WSL,37491734.683,2398476.708,37491729.779,2398430.314,37491732.231,2398453.511,3080.0
Insert,ArrowPS_WSL,37491732.1599,2398452.83876,37491732.1599,2398452.83876,37491732.2575,2398453.76204,3080.0
Line,PS_WSL,37491788.485,2398905.696,37491783.655,2398902.608,37491786.07,2398904.152,3081.0
Insert,ArrowPS_WSL,37491785.5005,2398903.78788,37491785.5005,2398903.78788,37491786.2827,2398904.28798,3081.0
Line,PS_WSL,37491748.494,2399118.763,37491757.399,2399118.664,37491752.9465,2399118.7135,3082.0
Insert,ArrowPS_WSL,37491753.6224,2399118.70599,37491753.6224,2399118.70599,37491752.6941,2399118.71631,3082.0
Line,PS_WSL,37491779.267,2399120.178,37491757.399,2399118.664,37491768.333,2399119.421,3083.0
Insert,ArrowPS_WSL,37491767.6586,2399119.37431,37491767.6586,2399119.37431,37491768.5848,2399119.43844,3083.0
Line,PS_WSL,37492396.059,2398091.585,37492405.101,2398091.292,37492400.58,2398091.4385,3084.0
Insert,ArrowPS_WSL,37492401.2556,2398091.41661,37492401.2556,2398091.41661,37492400.3277,2398091.44668,3084.0
Line,PS_WSL,37492441.302,2397352.602,37492430.008,2397352.673,37492435.655,2397352.6375,3085.0
Insert,ArrowPS_WSL,37492434.979,2397352.64175,37492434.979,2397352.64175,37492435.9074,2397352.63591,3085.0
Line,PS_WSL,37492474.919,2397235.603,37492439.157,2397235.673,37492457.038,2397235.638,3086.0
Insert,ArrowPS_WSL,37492456.362,2397235.63932,37492456.362,2397235.63932,37492457.2904,2397235.63751,3086.0
Line,PS_WSL,37492378.744,2398196.867,37492403.409,2398176.056,37492391.0765,2398186.4615,3087.0
Insert,ArrowPS_WSL,37492391.5931,2398186.02558,37492391.5931,2398186.02558,37492390.8836,2398186.62429,3087.0
Line,PS_WSL,37492403.409,2398176.056,37492409.029,2398145.106,37492406.219,2398160.581,3088.0
Insert,ArrowPS_WSL,37492406.3398,2398159.91589,37492406.3398,2398159.91589,37492406.1739,2398160.82938,3088.0
Line,PS_WSL,37492484.86,2398202.626,37492458.269,2398189.596,37492471.5645,2398196.111,3089.0
Insert,ArrowPS_WSL,37492470.9575,2398195.81355,37492470.9575,2398195.81355,37492471.7912,2398196.22208,3089.0
Line,PS_WSL,37492458.269,2398189.596,37492409.029,2398145.106,37492433.649,2398167.351,3090.0
Insert,ArrowPS_WSL,37492433.1474,2398166.89781,37492433.1474,2398166.89781,37492433.8363,2398167.52024,3090.0
Line,PS_WSL,37491707.838,2397064.487,37491684.564,2397075.341,37491696.201,2397069.914,3091.0
Insert,ArrowPS_WSL,37491695.5884,2397070.19971,37491695.5884,2397070.19971,37491696.4298,2397069.80731,3091.0
Line,PS_WSL,37493458.032,2397491.811,37493426.532,2397491.154,37493442.282,2397491.4825,3092.0
Insert,ArrowPS_WSL,37493441.6062,2397491.4684,37493441.6062,2397491.4684,37493442.5344,2397491.48776,3092.0
Line,PS_WSL,37493426.532,2397491.154,37493390.037,2397491.745,37493408.2845,2397491.4495,3093.0
Insert,ArrowPS_WSL,37493407.6086,2397491.46045,37493407.6086,2397491.46045,37493408.5369,2397491.44541,3093.0
Line,PS_WSL,37493390.037,2397491.745,37493368.566,2397491.778,37493379.3015,2397491.7615,3094.0
Insert,ArrowPS_WSL,37493378.6255,2397491.76254,37493378.6255,2397491.76254,37493379.5539,2397491.76111,3094.0
Line,PS_WSL,37493368.566,2397491.778,37493347.431,2397492.006,37493357.9985,2397491.892,3095.0
Insert,ArrowPS_WSL,37493357.3226,2397491.89929,37493357.3226,2397491.89929,37493358.2509,2397491.88928,3095.0
Line,PS_WSL,37493347.431,2397492.006,37493318.185,2397491.72,37493332.808,2397491.863,3096.0
Insert,ArrowPS_WSL,37493332.132,2397491.85639,37493332.132,2397491.85639,37493333.0604,2397491.86547,3096.0
Line,PS_WSL,37493318.912,2397506.6,37493318.185,2397491.72,37493318.5485,2397499.16,3097.0
Insert,ArrowPS_WSL,37493318.5155,2397498.48482,37493318.5155,2397498.48482,37493318.5608,2397499.41214,3097.0
Line,PS_WSL,37493317.961,2397462.054,37493318.185,2397491.72,37493318.073,2397476.887,3098.0
Insert,ArrowPS_WSL,37493318.0781,2397477.56296,37493318.0781,2397477.56296,37493318.0711,2397476.63457,3098.0
Line,PS_WSL,37493156.753,2397496.199,37493127.32,2397496.505,37493142.0365,2397496.352,3099.0
Insert,ArrowPS_WSL,37493141.3606,2397496.35903,37493141.3606,2397496.35903,37493142.2889,2397496.34938,3099.0
Line,PS_WSL,37493127.32,2397496.505,37493100.622,2397493.935,37493113.971,2397495.22,3100.0
Insert,ArrowPS_WSL,37493113.2981,2397495.15523,37493113.2981,2397495.15523,37493114.2223,2397495.24419,3100.0
Line,PS_WSL,37493067.445,2397507.293,37493067.494,2397492.51,37493067.4695,2397499.9015,3101.0
Insert,ArrowPS_WSL,37493067.4717,2397499.22552,37493067.4717,2397499.22552,37493067.4687,2397500.15394,3101.0
Line,PS_WSL,37493100.622,2397493.935,37493067.494,2397492.51,37493084.058,2397493.2225,3102.0
Insert,ArrowPS_WSL,37493083.3826,2397493.19345,37493083.3826,2397493.19345,37493084.3102,2397493.23335,3102.0
Line,PS_WSL,37493067.494,2397492.51,37493037.542,2397492.603,37493052.518,2397492.5565,3103.0
Insert,ArrowPS_WSL,37493051.842,2397492.5586,37493051.842,2397492.5586,37493052.7704,2397492.55572,3103.0
Line,PS_WSL,37493037.542,2397492.603,37493008.519,2397492.456,37493023.0305,2397492.5295,3104.0
Insert,ArrowPS_WSL,37493022.3545,2397492.52608,37493022.3545,2397492.52608,37493023.2829,2397492.53078,3104.0
Line,PS_WSL,37493008.519,2397492.456,37492978.11,2397492.166,37492993.3145,2397492.311,3105.0
Insert,ArrowPS_WSL,37492992.6385,2397492.30455,37492992.6385,2397492.30455,37492993.5669,2397492.31341,3105.0
Line,PS_WSL,37492088.895,2396516.768,37492057.27,2396517.452,37492073.0825,2396517.11,3106.0
Insert,ArrowPS_WSL,37492072.4067,2396517.12462,37492072.4067,2396517.12462,37492073.3349,2396517.10454,3106.0
Line,PS_WSL,37490353.447,2395997.128,37490356.288,2395995.058,37490354.8675,2395996.093,
Line,PS_WSL,37491707.709,2396777.01,37491707.648,2396817.135,37491707.6785,2396797.0725,3107.0
Insert,ArrowPS_WSL,37491707.6775,2396797.74848,37491707.6775,2396797.74848,37491707.6789,2396796.82006,3107.0
Line,PS_WSL,37492055.88,2395901.798,37492055.775,2395890.475,37492055.8275,2395896.1365,3108.0
Insert,ArrowPS_WSL,37492055.8212,2395895.46055,37492055.8212,2395895.46055,37492055.8298,2395896.38893,3108.0
Line,PS_WSL,37491081.218,2395868.049,37491079.998,2395814.748,37491080.608,2395841.3985,3109.0
Insert,ArrowPS_WSL,37491080.5925,2395840.72269,37491080.5925,2395840.72269,37491080.6138,2395841.65087,3109.0
Line,PS_WSL,37491079.998,2395814.748,37491078.488,2395750.043,37491079.243,2395782.3955,3110.0
Insert,ArrowPS_WSL,37491079.2272,2395781.7197,37491079.2272,2395781.7197,37491079.2489,2395782.64787,3110.0
Line,PS_WSL,37491431.803,2396508.151,37491424.902,2396546.331,37491428.3525,2396527.241,3111.0
Insert,ArrowPS_WSL,37491428.2323,2396527.9062,37491428.2323,2396527.9062,37491428.3974,2396526.99259,3111.0
Line,PS_WSL,37491405.312,2396541.326,37491422.566,2396549.992,37491413.939,2396545.659,3112.0
Insert,ArrowPS_WSL,37491414.5431,2396545.9624,37491414.5431,2396545.9624,37491413.7134,2396545.5457,3112.0
Line,PS_WSL,37489631.861,2395986.018,37489627.569,2395993.63,37489629.715,2395989.824,3113.0
Insert,ArrowPS_WSL,37489629.383,2395990.41283,37489629.383,2395990.41283,37489629.839,2395989.60411,3113.0
Line,PS_WSL,37491676.896,2396474.918,37491621.066,2396474.527,37491648.981,2396474.7225,3114.0
Insert,ArrowPS_WSL,37491648.305,2396474.71777,37491648.305,2396474.71777,37491649.2334,2396474.72427,3114.0
Line,PS_WSL,37491078.282,2396826.715,37491078.041,2396897.599,37491078.1615,2396862.157,3115.0
Insert,ArrowPS_WSL,37491078.1592,2396862.83298,37491078.1592,2396862.83298,37491078.1624,2396861.90456,3115.0
Line,PS_WSL,37491707.648,2396817.135,37491707.854,2396886.528,37491707.751,2396851.8315,3116.0
Insert,ArrowPS_WSL,37491707.753,2396852.50748,37491707.753,2396852.50748,37491707.7503,2396851.57906,3116.0
Line,PS_WSL,37491707.854,2396886.528,37491706.807,2396930.499,37491707.3305,2396908.5135,3117.0
Insert,ArrowPS_WSL,37491707.3144,2396909.18929,37491707.3144,2396909.18929,37491707.3365,2396908.26113,3117.0
Line,PS_WSL,37491706.807,2396930.499,37491707.881,2396978.251,37491707.344,2396954.375,3118.0
Insert,ArrowPS_WSL,37491707.3592,2396955.05081,37491707.3592,2396955.05081,37491707.3383,2396954.12263,3118.0
Line,PS_WSL,37491708.342,2395859.568,37491708.365,2395806.58,37491708.3535,2395833.074,3119.0
Insert,ArrowPS_WSL,37491708.3538,2395832.39802,37491708.3538,2395832.39802,37491708.3534,2395833.32644,3119.0
Line,PS_WSL,37491708.365,2395806.58,37491708.417,2395774.189,37491708.391,2395790.3845,3120.0
Insert,ArrowPS_WSL,37491708.3921,2395789.70852,37491708.3921,2395789.70852,37491708.3906,2395790.63694,3120.0
Line,PS_WSL,37489657.395,2395966.773,37489647.965,2395961.728,37489652.68,2395964.2505,3121.0
Insert,ArrowPS_WSL,37489652.084,2395963.93162,37489652.084,2395963.93162,37489652.9026,2395964.36958,3121.0
Line,PS_WSL,37489647.965,2395961.728,37489637.81,2395977.088,37489642.8875,2395969.408,3122.0
Insert,ArrowPS_WSL,37489642.5147,2395969.97189,37489642.5147,2395969.97189,37489643.0267,2395969.19742,3122.0
Line,PS_WSL,37489594.452,2395912.188,37489629.201,2395944.868,37489611.8265,2395928.528,3123.0
Insert,ArrowPS_WSL,37489612.3189,2395928.99111,37489612.3189,2395928.99111,37489611.6426,2395928.35506,3123.0
Line,PS_WSL,37489629.201,2395944.868,37489652.669,2395970.409,37489640.935,2395957.6385,3124.0
Insert,ArrowPS_WSL,37489641.3924,2395958.13627,37489641.3924,2395958.13627,37489640.7642,2395957.45262,3124.0
Line,PS_WSL,37489652.669,2395970.409,37489657.395,2395966.773,37489655.032,2395968.591,3125.0
Insert,ArrowPS_WSL,37489655.5678,2395968.1788,37489655.5678,2395968.1788,37489654.8319,2395968.74493,3125.0
Line,PS_WSL,37491753.34,2396885.947,37491707.854,2396886.528,37491730.597,2396886.2375,3126.0
Insert,ArrowPS_WSL,37491729.9211,2396886.24613,37491729.9211,2396886.24613,37491730.8494,2396886.23428,3126.0
Line,PS_WSL,37492297.678,2397465.764,37492296.895,2397471.795,37492297.2865,2397468.7795,3127.0
Insert,ArrowPS_WSL,37492297.1995,2397469.44986,37492297.1995,2397469.44986,37492297.319,2397468.52916,3127.0
Line,PS_WSL,37492398.83,2397492.106,37492366.296,2397492.014,37492382.563,2397492.06,3128.0
Insert,ArrowPS_WSL,37492381.887,2397492.05809,37492381.887,2397492.05809,37492382.8154,2397492.06071,3128.0
Line,PS_WSL,37492335.706,2397499.291,37492335.545,2397491.778,37492335.6255,2397495.5345,3129.0
Insert,ArrowPS_WSL,37492335.611,2397494.85867,37492335.611,2397494.85867,37492335.6309,2397495.78688,3129.0
Line,PS_WSL,37492366.296,2397492.014,37492335.545,2397491.778,37492350.9205,2397491.896,3130.0
Insert,ArrowPS_WSL,37492350.2445,2397491.89081,37492350.2445,2397491.89081,37492351.1729,2397491.89794,3130.0
Line,PS_WSL,37492305.772,2397497.493,37492305.858,2397491.877,37492305.815,2397494.685,3131.0
Insert,ArrowPS_WSL,37492305.8254,2397494.0091,37492305.8254,2397494.0091,37492305.8111,2397494.93741,3131.0
Line,PS_WSL,37492335.545,2397491.778,37492305.858,2397491.877,37492320.7015,2397491.8275,3132.0
Insert,ArrowPS_WSL,37492320.0255,2397491.82975,37492320.0255,2397491.82975,37492320.9539,2397491.82666,3132.0
Line,PS_WSL,37492886.904,2397500.564,37492887.354,2397491.908,37492887.129,2397496.236,3133.0
Insert,ArrowPS_WSL,37492887.1641,2397495.56093,37492887.1641,2397495.56093,37492887.1159,2397496.4881,3133.0
Line,PS_WSL,37492305.858,2397491.877,37492275.8,2397491.906,37492290.829,2397491.8915,3134.0
Insert,ArrowPS_WSL,37492290.153,2397491.89215,37492290.153,2397491.89215,37492291.0814,2397491.89126,3134.0
Line,PS_WSL,37492275.8,2397491.906,37492262.852,2397491.324,37492269.326,2397491.615,3135.0
Insert,ArrowPS_WSL,37492268.6507,2397491.58465,37492268.6507,2397491.58465,37492269.5782,2397491.62634,3135.0
Line,PS_WSL,37492262.852,2397491.324,37492245.32,2397491.516,37492254.086,2397491.42,3136.0
Insert,ArrowPS_WSL,37492253.4101,2397491.4274,37492253.4101,2397491.4274,37492254.3384,2397491.41724,3136.0
Line,PS_WSL,37492215.926,2397500.602,37492215.246,2397491.683,37492215.586,2397496.1425,3137.0
Insert,ArrowPS_WSL,37492215.5346,2397495.46847,37492215.5346,2397495.46847,37492215.6052,2397496.39421,3137.0
Line,PS_WSL,37492245.32,2397491.516,37492215.246,2397491.683,37492230.283,2397491.5995,3138.0
Insert,ArrowPS_WSL,37492229.607,2397491.60325,37492229.607,2397491.60325,37492230.5354,2397491.5981,3138.0
Line,PS_WSL,37492215.246,2397491.683,37492185.197,2397491.793,37492200.2215,2397491.738,3139.0
Insert,ArrowPS_WSL,37492199.5455,2397491.74047,37492199.5455,2397491.74047,37492200.4739,2397491.73708,3139.0
Line,PS_WSL,37492891.973,2397716.412,37492890.535,2397693.68,37492891.254,2397705.046,3140.0
Insert,ArrowPS_WSL,37492891.2113,2397704.37136,37492891.2113,2397704.37136,37492891.2699,2397705.29793,3140.0
Line,PS_WSL,37491770.148,2398799.996,37491771.602,2398768.535,37491770.875,2398784.2655,3141.0
Insert,ArrowPS_WSL,37491770.9062,2398783.59024,37491770.9062,2398783.59024,37491770.8633,2398784.51767,3141.0
Line,PS_WSL,37491771.602,2398768.535,37491783.126,2398741.287,37491777.364,2398754.911,3142.0
Insert,ArrowPS_WSL,37491777.6273,2398754.28841,37491777.6273,2398754.28841,37491777.2657,2398755.1435,3142.0
Line,PS_WSL,37491719.7,2398330.885,37491714.911,2398282.399,37491717.3055,2398306.642,3143.0
Insert,ArrowPS_WSL,37491717.2391,2398305.96929,37491717.2391,2398305.96929,37491717.3303,2398306.89321,3143.0
Line,PS_WSL,37491735.025,2398377.92,37491724.738,2398379.95,37491729.8815,2398378.935,3144.0
Insert,ArrowPS_WSL,37491729.2183,2398379.06587,37491729.2183,2398379.06587,37491730.1292,2398378.88613,3144.0
Line,PS_WSL,37491701.375,2398369.246,37491724.738,2398379.95,37491713.0565,2398374.598,3145.0
Insert,ArrowPS_WSL,37491713.6711,2398374.87956,37491713.6711,2398374.87956,37491712.827,2398374.49285,3145.0
Line,PS_WSL,37491760.66,2398656.525,37491770.319,2398655.314,37491765.4895,2398655.9195,3146.0
Insert,ArrowPS_WSL,37491766.1602,2398655.83541,37491766.1602,2398655.83541,37491765.239,2398655.9509,3146.0
Line,PS_WSL,37491885.578,2397499.531,37491886.315,2397491.611,37491885.9465,2397495.571,3147.0
Insert,ArrowPS_WSL,37491886.0091,2397494.89792,37491886.0091,2397494.89792,37491885.9231,2397495.82235,3147.0
Line,PS_WSL,37491857.423,2397500.656,37491856.413,2397491.642,37491856.918,2397496.149,3148.0
Insert,ArrowPS_WSL,37491856.8427,2397495.47722,37491856.8427,2397495.47722,37491856.9461,2397496.39987,3148.0
Line,PS_WSL,37491886.315,2397491.611,37491856.413,2397491.642,37491871.364,2397491.6265,3149.0
Insert,ArrowPS_WSL,37491870.688,2397491.6272,37491870.688,2397491.6272,37491871.6164,2397491.62624,3149.0
Line,PS_WSL,37491825.854,2397465.067,37491826.346,2397492.179,37491826.1,2397478.623,3150.0
Insert,ArrowPS_WSL,37491826.1123,2397479.29887,37491826.1123,2397479.29887,37491826.0954,2397478.3706,3150.0
Line,PS_WSL,37491856.413,2397491.642,37491826.346,2397492.179,37491841.3795,2397491.9105,3151.0
Insert,ArrowPS_WSL,37491840.7036,2397491.92257,37491840.7036,2397491.92257,37491841.6319,2397491.90599,3151.0
Line,PS_WSL,37491826.346,2397492.179,37491796.573,2397491.649,37491811.4595,2397491.914,3152.0
Insert,ArrowPS_WSL,37491810.7836,2397491.90197,37491810.7836,2397491.90197,37491811.7119,2397491.91849,3152.0
Line,PS_WSL,37492405.353,2397553.915,37492405.576,2397523.212,37492405.4645,2397538.5635,3153.0
Insert,ArrowPS_WSL,37492405.4694,2397537.88753,37492405.4694,2397537.88753,37492405.4627,2397538.81593,3153.0
Line,PS_WSL,37492400.465,2398062.986,37492404.957,2398063.208,37492402.711,2398063.097,
Line,PS_WSL,37492405.101,2398091.292,37492404.957,2398063.208,37492405.029,2398077.25,3154.0
Insert,ArrowPS_WSL,37492405.0255,2398076.57403,37492405.0255,2398076.57403,37492405.0303,2398077.50243,3154.0
Line,PS_WSL,37492404.957,2398063.208,37492404.975,2398041.798,37492404.966,2398052.503,3155.0
Insert,ArrowPS_WSL,37492404.9666,2398051.82702,37492404.9666,2398051.82702,37492404.9658,2398052.75544,3155.0
Line,PS_WSL,37492396.564,2398033.066,37492404.952,2398031.82,37492400.758,2398032.443,3156.0
Insert,ArrowPS_WSL,37492401.4266,2398032.34368,37492401.4266,2398032.34368,37492400.5083,2398032.48009,3156.0
Line,PS_WSL,37492404.975,2398041.798,37492404.952,2398031.82,37492404.9635,2398036.809,3157.0
Insert,ArrowPS_WSL,37492404.9619,2398036.13302,37492404.9619,2398036.13302,37492404.9641,2398037.06144,3157.0
Line,PS_WSL,37492404.952,2398031.82,37492405.09,2398002.505,37492405.021,2398017.1625,3158.0
Insert,ArrowPS_WSL,37492405.0242,2398016.48652,37492405.0242,2398016.48652,37492405.0198,2398017.41493,3158.0
Line,PS_WSL,37492434.979,2397963.276,37492404.93,2397961.583,37492419.9545,2397962.4295,3159.0
Insert,ArrowPS_WSL,37492419.2796,2397962.39147,37492419.2796,2397962.39147,37492420.2065,2397962.4437,3159.0
Line,PS_WSL,37492393.086,2397961.746,37492404.93,2397961.583,37492399.008,2397961.6645,3160.0
Insert,ArrowPS_WSL,37492399.6839,2397961.6552,37492399.6839,2397961.6552,37492398.7556,2397961.66797,3160.0
Line,PS_WSL,37492405.09,2398002.505,37492404.93,2397961.583,37492405.01,2397982.044,3161.0
Insert,ArrowPS_WSL,37492405.0074,2397981.36802,37492405.0074,2397981.36802,37492405.011,2397982.29644,3161.0
Line,PS_WSL,37492404.93,2397961.583,37492404.999,2397941.702,37492404.9645,2397951.6425,3162.0
Insert,ArrowPS_WSL,37492404.9668,2397950.96652,37492404.9668,2397950.96652,37492404.9636,2397951.89494,3162.0
Line,PS_WSL,37492396.694,2397912.092,37492404.903,2397911.318,37492400.7985,2397911.705,3163.0
Insert,ArrowPS_WSL,37492401.4715,2397911.64155,37492401.4715,2397911.64155,37492400.5472,2397911.7287,3163.0
Line,PS_WSL,37492404.999,2397941.702,37492404.903,2397911.318,37492404.951,2397926.51,3164.0
Insert,ArrowPS_WSL,37492404.9489,2397925.83402,37492404.9489,2397925.83402,37492404.9518,2397926.76244,3164.0
Line,PS_WSL,37492404.903,2397911.318,37492405.059,2397881.72,37492404.981,2397896.519,3165.0
Insert,ArrowPS_WSL,37492404.9846,2397895.84303,37492404.9846,2397895.84303,37492404.9797,2397896.77143,3165.0
Line,PS_WSL,37492405.059,2397881.72,37492404.705,2397852.083,37492404.882,2397866.9015,3166.0
Insert,ArrowPS_WSL,37492404.8739,2397866.22556,37492404.8739,2397866.22556,37492404.885,2397867.15392,3166.0
Line,PS_WSL,37492404.705,2397852.083,37492404.908,2397822.433,37492404.8065,2397837.258,3167.0
Insert,ArrowPS_WSL,37492404.8111,2397836.58203,37492404.8111,2397836.58203,37492404.8048,2397837.51043,3167.0
Line,PS_WSL,37492404.908,2397822.433,37492404.688,2397792.766,37492404.798,2397807.5995,3168.0
Insert,ArrowPS_WSL,37492404.793,2397806.92354,37492404.793,2397806.92354,37492404.7999,2397807.85193,3168.0
Line,PS_WSL,37492393.438,2397762.568,37492404.747,2397762.998,37492399.0925,2397762.783,3169.0
Insert,ArrowPS_WSL,37492399.768,2397762.80868,37492399.768,2397762.80868,37492398.8402,2397762.77341,3169.0
Line,PS_WSL,37492404.688,2397792.766,37492404.747,2397762.998,37492404.7175,2397777.882,3170.0
Insert,ArrowPS_WSL,37492404.7188,2397777.20602,37492404.7188,2397777.20602,37492404.717,2397778.13444,3170.0
Line,PS_WSL,37492396.816,2397733.086,37492404.615,2397732.727,37492400.7155,2397732.9065,3171.0
Insert,ArrowPS_WSL,37492401.3908,2397732.87542,37492401.3908,2397732.87542,37492400.4633,2397732.91811,3171.0
Line,PS_WSL,37492404.747,2397762.998,37492404.615,2397732.727,37492404.681,2397747.8625,3172.0
Insert,ArrowPS_WSL,37492404.6781,2397747.18652,37492404.6781,2397747.18652,37492404.6821,2397748.11493,3172.0
Line,PS_WSL,37491528.479,2397498.6,37491528.653,2397492.439,37491528.566,2397495.5195,3173.0
