Entity,Layer,XS,YS,XE,YE,XM,YM,ID
Insert,ArrowPS_YSL,37490956.144,2394822.97986,37490956.144,2394822.97986,37490957.0525,2394822.78846,3244.0
Line,PS_YSL,37490971.38,2394817.477,37490971.36,2394819.774,37490971.37,2394818.6255,
Line,PS_YSL,37490983.167,2394817.161,37490971.36,2394819.774,37490977.2635,2394818.4675,3245.0
Insert,ArrowPS_YSL,37490976.6035,2394818.61357,37490976.6035,2394818.61357,37490977.51,2394818.41295,3245.0
Line,PS_YSL,37491010.591,2394809.011,37491010.493,2394810.85,37491010.542,2394809.9305,
Line,PS_YSL,37490368.421,2395281.818,37490366.77,2395282.576,37490367.5955,2395282.197,
Line,PS_YSL,37490376.098,2395301.316,37490366.77,2395282.576,37490371.434,2395291.946,3246.0
Insert,ArrowPS_YSL,37490371.1328,2395291.34084,37490371.1328,2395291.34084,37490371.5465,2395292.17199,3246.0
Line,PS_YSL,37490337.926,2395263.39,37490355.484,2395256.307,37490346.705,2395259.8485,3247.0
Insert,ArrowPS_YSL,37490347.3319,2395259.59561,37490347.3319,2395259.59561,37490346.4709,2395259.94294,3247.0
Line,PS_YSL,37490366.77,2395282.576,37490355.484,2395256.307,37490361.127,2395269.4415,3248.0
Insert,ArrowPS_YSL,37490360.8602,2395268.82041,37490360.8602,2395268.82041,37490361.2266,2395269.67344,3248.0
Line,PS_YSL,37490355.484,2395256.307,37490347.685,2395237.712,37490351.5845,2395247.0095,3249.0
Insert,ArrowPS_YSL,37490351.323,2395246.38612,37490351.323,2395246.38612,37490351.6821,2395247.24229,3249.0
Line,PS_YSL,37490347.685,2395237.712,37490340.393,2395220.117,37490344.039,2395228.9145,3250.0
Insert,ArrowPS_YSL,37490343.7802,2395228.29002,37490343.7802,2395228.29002,37490344.1356,2395229.1477,3250.0
Line,PS_YSL,37490340.393,2395220.117,37490324.776,2395183.031,37490332.5845,2395201.574,3251.0
Insert,ArrowPS_YSL,37490332.3222,2395200.951,37490332.3222,2395200.951,37490332.6825,2395201.80665,3251.0
Line,PS_YSL,37489879.407,2395360.208,37489888.339,2395378.454,37489883.873,2395369.331,3252.0
Insert,ArrowPS_YSL,37489884.1702,2395369.93814,37489884.1702,2395369.93814,37489883.762,2395369.10427,3252.0
Line,PS_YSL,37490324.776,2395183.031,37490278.729,2395199.737,37490301.7525,2395191.384,3253.0
Insert,ArrowPS_YSL,37490301.117,2395191.61455,37490301.117,2395191.61455,37490301.9898,2395191.29791,3253.0
Line,PS_YSL,37490328.758,2395245.626,37490347.685,2395237.712,37490338.2215,2395241.669,3254.0
Insert,ArrowPS_YSL,37490338.8452,2395241.40823,37490338.8452,2395241.40823,37490337.9886,2395241.76638,3254.0
Line,PS_YSL,37490264.493,2395237.828,37490251.827,2395215.124,37490258.16,2395226.476,3255.0
Insert,ArrowPS_YSL,37490257.8307,2395225.88567,37490257.8307,2395225.88567,37490258.283,2395226.69645,3255.0
Line,PS_YSL,37490237.244,2395252.663,37490225.05,2395229.995,37490231.147,2395241.329,3256.0
Insert,ArrowPS_YSL,37490230.8268,2395240.73369,37490230.8268,2395240.73369,37490231.2666,2395241.55131,3256.0
Line,PS_YSL,37490214.833,2395265.089,37490202.393,2395242.528,37490208.613,2395253.8085,3257.0
Insert,ArrowPS_YSL,37490208.2866,2395253.21654,37490208.2866,2395253.21654,37490208.7349,2395254.02956,3257.0
Line,PS_YSL,37490187.283,2395280.183,37490175.376,2395257.428,37490181.3295,2395268.8055,3258.0
Insert,ArrowPS_YSL,37490181.0161,2395268.20656,37490181.0161,2395268.20656,37490181.4465,2395269.02917,3258.0
Line,PS_YSL,37490160.725,2395294.889,37490148.094,2395272.286,37490154.4095,2395283.5875,3259.0
Insert,ArrowPS_YSL,37490154.0797,2395282.9974,37490154.0797,2395282.9974,37490154.5326,2395283.80786,3259.0
Line,PS_YSL,37490133.677,2395309.782,37490120.777,2395287.327,37490127.227,2395298.5545,3260.0
Insert,ArrowPS_YSL,37490126.8903,2395297.96835,37490126.8903,2395297.96835,37490127.3527,2395298.77339,3260.0
Line,PS_YSL,37490108.771,2395323.491,37490093.495,2395302.392,37490101.133,2395312.9415,3261.0
Insert,ArrowPS_YSL,37490100.7366,2395312.39396,37490100.7366,2395312.39396,37490101.281,2395313.14597,3261.0
Line,PS_YSL,37490080.848,2395338.873,37490066.233,2395317.363,37490073.5405,2395328.118,3262.0
Insert,ArrowPS_YSL,37490073.1606,2395327.55887,37490073.1606,2395327.55887,37490073.6824,2395328.3268,3262.0
Line,PS_YSL,37490055.874,2395352.605,37490056.538,2395353.842,37490056.206,2395353.2235,
Line,PS_YSL,37490056.538,2395353.842,37490039.01,2395332.447,37490047.774,2395343.1445,3263.0
Insert,ArrowPS_YSL,37490047.3456,2395342.62159,37490047.3456,2395342.62159,37490047.934,2395343.33977,3263.0
Line,PS_YSL,37490025.416,2395369.351,37490011.726,2395347.374,37490018.571,2395358.3625,3264.0
Insert,ArrowPS_YSL,37490018.2136,2395357.78873,37490018.2136,2395357.78873,37490018.7045,2395358.57677,3264.0
Line,PS_YSL,37489477.096,2395889.96,37489476.01,2395891.651,37489476.553,2395890.8055,
Line,PS_YSL,37490110.39,2395671.131,37490110.147,2395662.358,37490110.2685,2395666.7445,3265.0
Insert,ArrowPS_YSL,37490110.2498,2395666.06878,37490110.2498,2395666.06878,37490110.2755,2395666.99684,3265.0
Line,PS_YSL,37490167.342,2395660.482,37490140.168,2395661.223,37490153.755,2395660.8525,3266.0
Insert,ArrowPS_YSL,37490153.0793,2395660.87093,37490153.0793,2395660.87093,37490154.0073,2395660.84562,3266.0
Line,PS_YSL,37490140.0,2395658.744,37490140.168,2395661.223,37490140.084,2395659.9835,
Line,PS_YSL,37489888.339,2395378.454,37489893.507,2395397.511,37489890.923,2395387.9825,3267.0
Insert,ArrowPS_YSL,37489891.0999,2395388.63492,37489891.0999,2395388.63492,37489890.8569,2395387.73886,3267.0
Line,PS_YSL,37489893.507,2395397.511,37489899.739,2395408.914,37489896.623,2395403.2125,3268.0
Insert,ArrowPS_YSL,37489896.9472,2395403.80568,37489896.9472,2395403.80568,37489896.5019,2395402.99099,3268.0
Line,PS_YSL,37490140.942,2395669.975,37490140.168,2395661.223,37490140.555,2395665.599,3269.0
Insert,ArrowPS_YSL,37490140.4955,2395664.92564,37490140.4955,2395664.92564,37490140.5772,2395665.85046,3269.0
Line,PS_YSL,37490167.864,2395669.616,37490167.342,2395660.482,37490167.603,2395665.049,3270.0
Insert,ArrowPS_YSL,37490167.5644,2395664.37412,37490167.5644,2395664.37412,37490167.6174,2395665.30103,3270.0
Line,PS_YSL,37490164.343,2395656.102,37490167.342,2395660.482,37490165.8425,2395658.292,3271.0
Insert,ArrowPS_YSL,37490166.2244,2395658.84977,37490166.2244,2395658.84977,37490165.6999,2395658.08371,3271.0
Line,PS_YSL,37490172.686,2395661.022,37490167.342,2395660.482,37490170.014,2395660.752,3272.0
Insert,ArrowPS_YSL,37490169.3414,2395660.68404,37490169.3414,2395660.68404,37490170.2652,2395660.77738,3272.0
Line,PS_YSL,37490175.788,2395656.62,37490172.686,2395661.022,37490174.237,2395658.821,3273.0
Insert,ArrowPS_YSL,37490173.8476,2395659.37357,37490173.8476,2395659.37357,37490174.3824,2395658.61465,3273.0
Line,PS_YSL,37490206.262,2395658.84,37490172.686,2395661.022,37490189.474,2395659.931,3274.0
Insert,ArrowPS_YSL,37490188.7994,2395659.97484,37490188.7994,2395659.97484,37490189.7259,2395659.91463,3274.0
Line,PS_YSL,37490254.061,2395657.897,37490206.262,2395658.84,37490230.1615,2395658.3685,3275.0
Insert,ArrowPS_YSL,37490229.4856,2395658.38183,37490229.4856,2395658.38183,37490230.4139,2395658.36352,3275.0
Line,PS_YSL,37490258.614,2395653.752,37490253.978,2395655.178,37490256.296,2395654.465,
Line,PS_YSL,37490253.978,2395655.178,37490254.061,2395657.897,37490254.0195,2395656.5375,
Line,PS_YSL,37490288.91,2395656.827,37490254.061,2395657.897,37490271.4855,2395657.362,3276.0
Insert,ArrowPS_YSL,37490270.8098,2395657.38275,37490270.8098,2395657.38275,37490271.7378,2395657.35425,3276.0
Line,PS_YSL,37490288.896,2395654.01,37490288.91,2395656.827,37490288.903,2395655.4185,
Line,PS_YSL,37490289.831,2395646.117,37490288.91,2395656.827,37490289.3705,2395651.472,3277.0
Insert,ArrowPS_YSL,37490289.3126,2395652.1455,37490289.3126,2395652.1455,37490289.3921,2395651.22049,3277.0
Line,PS_YSL,37490505.249,2395657.964,37490505.176,2395647.819,37490505.2125,2395652.8915,3278.0
Insert,ArrowPS_YSL,37490505.2076,2395652.21553,37490505.2076,2395652.21553,37490505.2143,2395653.14393,3278.0
Line,PS_YSL,37490505.241,2395646.528,37490505.176,2395647.819,37490505.2085,2395647.1735,
Line,PS_YSL,37490505.176,2395647.819,37490474.72,2395648.699,37490489.948,2395648.259,3279.0
Insert,ArrowPS_YSL,37490489.2723,2395648.27852,37490489.2723,2395648.27852,37490490.2003,2395648.25171,3279.0
Line,PS_YSL,37490470.292,2395658.91,37490474.72,2395648.699,37490472.506,2395653.8045,3280.0
Insert,ArrowPS_YSL,37490472.7749,2395653.18432,37490472.7749,2395653.18432,37490472.4056,2395654.0361,3280.0
Line,PS_YSL,37489616.271,2395564.487,37489643.465,2395549.309,37489629.868,2395556.898,3281.0
Insert,ArrowPS_YSL,37489630.4583,2395556.56855,37489630.4583,2395556.56855,37489629.6476,2395557.02103,3281.0
Line,PS_YSL,37489589.313,2395579.483,37489616.271,2395564.487,37489602.792,2395571.985,3282.0
Insert,ArrowPS_YSL,37489603.3827,2395571.65639,37489603.3827,2395571.65639,37489602.5714,2395572.10772,3282.0
Line,PS_YSL,37489615.552,2395563.3,37489616.271,2395564.487,37489615.9115,2395563.8935,
Line,PS_YSL,37489570.996,2395589.487,37489589.313,2395579.483,37489580.1545,2395584.485,3283.0
Insert,ArrowPS_YSL,37489580.7478,2395584.16098,37489580.7478,2395584.16098,37489579.933,2395584.606,3283.0
Line,PS_YSL,37489588.622,2395578.149,37489589.313,2395579.483,37489588.9675,2395578.816,
Line,PS_YSL,37489543.736,2395604.535,37489570.996,2395589.487,37489557.366,2395597.011,3284.0
Insert,ArrowPS_YSL,37489557.9578,2395596.68431,37489557.9578,2395596.68431,37489557.145,2395597.133,3284.0
Line,PS_YSL,37489570.215,2395588.127,37489570.996,2395589.487,37489570.6055,2395588.807,
Line,PS_YSL,37489474.87,2395891.103,37489476.01,2395891.651,37489475.44,2395891.377,
Line,PS_YSL,37489458.42,2395891.299,37489476.01,2395891.651,37489467.215,2395891.475,3285.0
Insert,ArrowPS_YSL,37489467.8908,2395891.48852,37489467.8908,2395891.48852,37489466.9626,2395891.46995,3285.0
Line,PS_YSL,37491722.039,2395270.684,37491708.118,2395303.496,37491715.0785,2395287.09,3286.0
Insert,ArrowPS_YSL,37491714.8145,2395287.71229,37491714.8145,2395287.71229,37491715.1771,2395286.85761,3286.0
Line,PS_YSL,37491754.622,2395255.766,37491722.039,2395270.684,37491738.3305,2395263.225,3287.0
Insert,ArrowPS_YSL,37491737.7159,2395263.5064,37491737.7159,2395263.5064,37491738.56,2395263.11991,3287.0
Line,PS_YSL,37491724.711,2395273.304,37491722.039,2395270.684,37491723.375,2395271.994,
Line,PS_YSL,37491755.571,2395257.579,37491754.622,2395255.766,37491755.0965,2395256.6725,
Line,PS_YSL,37491782.41,2395243.165,37491754.622,2395255.766,37491768.516,2395249.4655,3288.0
Insert,ArrowPS_YSL,37491767.9004,2395249.74467,37491767.9004,2395249.74467,37491768.7459,2395249.36125,3288.0
Line,PS_YSL,37491743.602,2395231.124,37491754.622,2395255.766,37491749.112,2395243.445,3289.0
Insert,ArrowPS_YSL,37491749.388,2395244.06209,37491749.388,2395244.06209,37491749.0089,2395243.21456,3289.0
Line,PS_YSL,37491783.149,2395244.702,37491782.41,2395243.165,37491782.7795,2395243.9335,
Line,PS_YSL,37491771.986,2395218.141,37491782.41,2395243.165,37491777.198,2395230.653,3290.0
Insert,ArrowPS_YSL,37491777.4579,2395231.27701,37491777.4579,2395231.27701,37491777.1009,2395230.41997,3290.0
Line,PS_YSL,37491809.755,2395230.243,37491782.41,2395243.165,37491796.0825,2395236.704,3291.0
Insert,ArrowPS_YSL,37491795.4713,2395236.99282,37491795.4713,2395236.99282,37491796.3107,2395236.59615,3291.0
Line,PS_YSL,37491836.707,2395217.47,37491809.755,2395230.243,37491823.231,2395223.8565,3292.0
Insert,ArrowPS_YSL,37491822.6201,2395224.146,37491822.6201,2395224.146,37491823.4591,2395223.74839,3292.0
Line,PS_YSL,37491810.634,2395231.971,37491809.755,2395230.243,37491810.1945,2395231.107,
Line,PS_YSL,37491798.271,2395206.128,37491809.755,2395230.243,37491804.013,2395218.1855,3293.0
Insert,ArrowPS_YSL,37491804.3036,2395218.79581,37491804.3036,2395218.79581,37491803.9045,2395217.95759,3293.0
Line,PS_YSL,37491841.146,2395227.073,37491837.767,2395219.432,37491839.4565,2395223.2525,3294.0
Insert,ArrowPS_YSL,37491839.1831,2395222.63427,37491839.1831,2395222.63427,37491839.5586,2395223.48337,3294.0
Line,PS_YSL,37491837.767,2395219.432,37491836.707,2395217.47,37491837.237,2395218.451,
Line,PS_YSL,37491864.266,2395204.716,37491836.707,2395217.47,37491850.4865,2395211.093,3295.0
Insert,ArrowPS_YSL,37491849.873,2395211.37691,37491849.873,2395211.37691,37491850.7156,2395210.98698,3295.0
Line,PS_YSL,37491825.696,2395193.545,37491836.707,2395217.47,37491831.2015,2395205.5075,3296.0
Insert,ArrowPS_YSL,37491831.4841,2395206.12157,37491831.4841,2395206.12157,37491831.096,2395205.27818,3296.0
Line,PS_YSL,37491865.235,2395206.699,37491864.266,2395204.716,37491864.7505,2395205.7075,
Line,PS_YSL,37491851.638,2395181.649,37491864.266,2395204.716,37491857.952,2395193.1825,3297.0
Insert,ArrowPS_YSL,37491858.2766,2395193.77545,37491858.2766,2395193.77545,37491857.8308,2395192.96107,3297.0
Line,PS_YSL,37491891.329,2395192.153,37491864.266,2395204.716,37491877.7975,2395198.4345,3298.0
Insert,ArrowPS_YSL,37491877.1844,2395198.71913,37491877.1844,2395198.71913,37491878.0265,2395198.32821,3298.0
Line,PS_YSL,37491892.162,2395194.149,37491891.329,2395192.153,37491891.7455,2395193.151,
Line,PS_YSL,37491880.215,2395168.606,37491891.329,2395192.153,37491885.772,2395180.3795,3299.0
Insert,ArrowPS_YSL,37491886.0605,2395180.99081,37491886.0605,2395180.99081,37491885.6643,2395180.15121,3299.0
Line,PS_YSL,37491893.081,2395195.657,37491892.162,2395194.149,37491892.6215,2395194.903,
Line,PS_YSL,37491918.553,2395179.546,37491891.329,2395192.153,37491904.941,2395185.8495,3300.0
Insert,ArrowPS_YSL,37491904.3276,2395186.13356,37491904.3276,2395186.13356,37491905.1701,2395185.74342,3300.0
Line,PS_YSL,37491919.523,2395181.489,37491918.553,2395179.546,37491919.038,2395180.5175,
Line,PS_YSL,37491907.77,2395155.9,37491918.553,2395179.546,37491913.1615,2395167.723,3301.0
Insert,ArrowPS_YSL,37491913.442,2395168.33805,37491913.442,2395168.33805,37491913.0568,2395167.49332,3301.0
Line,PS_YSL,37491945.795,2395166.963,37491918.553,2395179.546,37491932.174,2395173.2545,3302.0
Insert,ArrowPS_YSL,37491931.5603,2395173.53796,37491931.5603,2395173.53796,37491932.4032,2395173.14865,3302.0
Line,PS_YSL,37491946.564,2395168.864,37491945.795,2395166.963,37491946.1795,2395167.9135,
Line,PS_YSL,37491973.001,2395154.339,37491945.795,2395166.963,37491959.398,2395160.651,3303.0
Insert,ArrowPS_YSL,37491958.7848,2395160.93553,37491958.7848,2395160.93553,37491959.627,2395160.54475,3303.0
Line,PS_YSL,37491934.773,2395143.304,37491945.795,2395166.963,37491940.284,2395155.1335,3304.0
Insert,ArrowPS_YSL,37491940.5695,2395155.74625,37491940.5695,2395155.74625,37491940.1774,2395154.90468,3304.0
Line,PS_YSL,37491973.88,2395156.167,37491973.001,2395154.339,37491973.4405,2395155.253,
Line,PS_YSL,37491976.496,2395161.786,37491973.88,2395156.167,37491975.188,2395158.9765,3305.0
Insert,ArrowPS_YSL,37491974.9027,2395158.36368,37491974.9027,2395158.36368,37491975.2945,2395159.20535,3305.0
Line,PS_YSL,37492000.193,2395141.736,37491973.001,2395154.339,37491986.597,2395148.0375,3306.0
Insert,ArrowPS_YSL,37491985.9837,2395148.32176,37491985.9837,2395148.32176,37491986.826,2395147.93135,3306.0
Line,PS_YSL,37490291.688,2395223.835,37490278.729,2395199.737,37490285.2085,2395211.786,3307.0
Insert,ArrowPS_YSL,37490284.8883,2395211.19064,37490284.8883,2395211.19064,37490285.3281,2395212.00833,3307.0
Line,PS_YSL,37490276.763,2395196.418,37490278.729,2395199.737,37490277.746,2395198.0775,
Line,PS_YSL,37490251.049,2395213.586,37490251.827,2395215.124,37490251.438,2395214.355,
Line,PS_YSL,37490278.729,2395199.737,37490251.827,2395215.124,37490265.278,2395207.4305,3308.0
Insert,ArrowPS_YSL,37490264.6912,2395207.76612,37490264.6912,2395207.76612,37490265.4971,2395207.30517,3308.0
Line,PS_YSL,37490224.139,2395228.424,37490225.05,2395229.995,37490224.5945,2395229.2095,
Line,PS_YSL,37490251.827,2395215.124,37490225.05,2395229.995,37490238.4385,2395222.5595,3309.0
Insert,ArrowPS_YSL,37490237.8475,2395222.8877,37490237.8475,2395222.8877,37490238.6592,2395222.43694,3309.0
Line,PS_YSL,37490225.05,2395229.995,37490202.393,2395242.528,37490213.7215,2395236.2615,3310.0
Insert,ArrowPS_YSL,37490213.13,2395236.5887,37490213.13,2395236.5887,37490213.9424,2395236.13931,3310.0
Line,PS_YSL,37490202.393,2395242.528,37490175.376,2395257.428,37490188.8845,2395249.978,3311.0
Insert,ArrowPS_YSL,37490188.2926,2395250.30445,37490188.2926,2395250.30445,37490189.1055,2395249.85609,3311.0
Line,PS_YSL,37490201.401,2395240.718,37490202.393,2395242.528,37490201.897,2395241.623,
Line,PS_YSL,37490174.615,2395255.696,37490175.376,2395257.428,37490174.9955,2395256.562,
Line,PS_YSL,37490175.376,2395257.428,37490148.094,2395272.286,37490161.735,2395264.857,3312.0
Insert,ArrowPS_YSL,37490161.1413,2395265.18031,37490161.1413,2395265.18031,37490161.9567,2395264.73626,3312.0
Line,PS_YSL,37490147.138,2395270.843,37490148.094,2395272.286,37490147.616,2395271.5645,
Line,PS_YSL,37490148.094,2395272.286,37490120.777,2395287.327,37490134.4355,2395279.8065,3313.0
Insert,ArrowPS_YSL,37490133.8433,2395280.13255,37490133.8433,2395280.13255,37490134.6566,2395279.68474,3313.0
Line,PS_YSL,37490119.878,2395285.811,37490120.777,2395287.327,37490120.3275,2395286.569,
Line,PS_YSL,37490120.777,2395287.327,37490093.495,2395302.392,37490107.136,2395294.8595,3314.0
Insert,ArrowPS_YSL,37490106.5442,2395295.18627,37490106.5442,2395295.18627,37490107.357,2395294.73747,3314.0
Line,PS_YSL,37490092.653,2395300.731,37490093.495,2395302.392,37490093.074,2395301.5615,
Line,PS_YSL,37490093.495,2395302.392,37490066.233,2395317.363,37490079.864,2395309.8775,3315.0
Insert,ArrowPS_YSL,37490079.2715,2395310.20288,37490079.2715,2395310.20288,37490080.0853,2395309.75599,3315.0
Line,PS_YSL,37490065.206,2395315.832,37490066.233,2395317.363,37490065.7195,2395316.5975,
Line,PS_YSL,37490066.233,2395317.363,37490039.01,2395332.447,37490052.6215,2395324.905,3316.0
Insert,ArrowPS_YSL,37490052.0302,2395325.23262,37490052.0302,2395325.23262,37490052.8423,2395324.78265,3316.0
Line,PS_YSL,37490037.998,2395330.853,37490039.01,2395332.447,37490038.504,2395331.65,
Line,PS_YSL,37490039.01,2395332.447,37490011.726,2395347.374,37490025.368,2395339.9105,3317.0
Insert,ArrowPS_YSL,37490024.775,2395340.23495,37490024.775,2395340.23495,37490025.5895,2395339.78934,3317.0
Line,PS_YSL,37490474.531,2395647.626,37490474.72,2395648.699,37490474.6255,2395648.1625,
Line,PS_YSL,37490474.72,2395648.699,37490445.081,2395649.526,37490459.9005,2395649.1125,3318.0
Insert,ArrowPS_YSL,37490459.2248,2395649.13135,37490459.2248,2395649.13135,37490460.1528,2395649.10546,3318.0
Line,PS_YSL,37489967.12,2395681.33,37489958.315,2395699.707,37489962.7175,2395690.5185,3319.0
Insert,ArrowPS_YSL,37489962.4254,2395691.12812,37489962.4254,2395691.12812,37489962.8266,2395690.29085,3319.0
Line,PS_YSL,37489979.042,2395685.535,37489967.12,2395681.33,37489973.081,2395683.4325,3320.0
Insert,ArrowPS_YSL,37489972.4435,2395683.20765,37489972.4435,2395683.20765,37489973.3191,2395683.51647,3320.0
Line,PS_YSL,37489971.084,2395660.325,37489967.12,2395681.33,37489969.102,2395670.8275,3321.0
Insert,ArrowPS_YSL,37489968.9766,2395671.49176,37489968.9766,2395671.49176,37489969.1488,2395670.57944,3321.0
Line,PS_YSL,37489978.247,2395673.395,37489977.995,2395670.834,37489978.121,2395672.1145,
Line,PS_YSL,37489995.317,2395714.195,37490008.853,2395739.871,37490002.085,2395727.033,3322.0
Insert,ArrowPS_YSL,37490002.4002,2395727.63098,37490002.4002,2395727.63098,37490001.9673,2395726.80969,3322.0
Line,PS_YSL,37489756.747,2395797.541,37489752.854,2395823.606,37489754.8005,2395810.5735,3323.0
Insert,ArrowPS_YSL,37489754.7006,2395811.24207,37489754.7006,2395811.24207,37489754.8378,2395810.32383,3323.0
Line,PS_YSL,37489807.284,2395896.722,37489819.216,2395915.525,37489813.25,2395906.1235,3324.0
Insert,ArrowPS_YSL,37489813.6122,2395906.69426,37489813.6122,2395906.69426,37489813.1147,2395905.91036,3324.0
Line,PS_YSL,37489819.216,2395915.525,37489819.586,2395951.829,37489819.401,2395933.677,3325.0
Insert,ArrowPS_YSL,37489819.4079,2395934.35295,37489819.4079,2395934.35295,37489819.3984,2395933.42458,3325.0
Line,PS_YSL,37489817.797,2395952.167,37489819.586,2395951.829,37489818.6915,2395951.998,
Line,PS_YSL,37489826.474,2395951.36,37489819.586,2395951.829,37489823.03,2395951.5945,3326.0
Insert,ArrowPS_YSL,37489822.3556,2395951.64042,37489822.3556,2395951.64042,37489823.2819,2395951.57735,3326.0
Line,PS_YSL,37489826.474,2395951.36,37489832.33,2395951.142,37489829.402,2395951.251,3327.0
Insert,ArrowPS_YSL,37489830.0775,2395951.22585,37489830.0775,2395951.22585,37489829.1497,2395951.26039,3327.0
Line,PS_YSL,37489817.469,2395982.36,37489819.527,2395982.224,37489818.498,2395982.292,
Line,PS_YSL,37489826.503,2396042.295,37489819.18,2396043.03,37489822.8415,2396042.6625,3328.0
Insert,ArrowPS_YSL,37489822.1689,2396042.73001,37489822.1689,2396042.73001,37489823.0927,2396042.63729,3328.0
Line,PS_YSL,37490037.776,2396121.337,37490035.569,2396122.382,37490036.6725,2396121.8595,
Line,PS_YSL,37489812.707,2396066.335,37489810.956,2396064.297,37489811.8315,2396065.316,
Line,PS_YSL,37491797.644,2395380.297,37491803.262,2395373.462,37491800.453,2395376.8795,3329.0
Insert,ArrowPS_YSL,37491800.8822,2395376.35728,37491800.8822,2395376.35728,37491800.2927,2395377.07452,3329.0
Line,PS_YSL,37491803.496,2395375.632,37491803.262,2395373.462,37491803.379,2395374.547,
Line,PS_YSL,37491803.019,2395367.011,37491803.262,2395373.462,37491803.1405,2395370.2365,3330.0
Insert,ArrowPS_YSL,37491803.1659,2395370.912,37491803.1659,2395370.912,37491803.131,2395369.98424,3330.0
Line,PS_YSL,37491833.849,2395373.662,37491803.262,2395373.462,37491818.5555,2395373.562,3331.0
Insert,ArrowPS_YSL,37491817.8795,2395373.55758,37491817.8795,2395373.55758,37491818.8079,2395373.56365,3331.0
Line,PS_YSL,37491833.957,2395366.977,37491833.849,2395373.662,37491833.903,2395370.3195,3332.0
Insert,ArrowPS_YSL,37491833.8921,2395370.9954,37491833.8921,2395370.9954,37491833.9071,2395370.0671,3332.0
Line,PS_YSL,37491833.979,2395375.147,37491833.849,2395373.662,37491833.914,2395374.4045,
Line,PS_YSL,37491863.502,2395373.588,37491833.849,2395373.662,37491848.6755,2395373.625,3333.0
Insert,ArrowPS_YSL,37491847.9995,2395373.62669,37491847.9995,2395373.62669,37491848.9279,2395373.62437,3333.0
Line,PS_YSL,37491894.167,2395373.732,37491863.502,2395373.588,37491878.8345,2395373.66,3334.0
Insert,ArrowPS_YSL,37491878.1585,2395373.65683,37491878.1585,2395373.65683,37491879.0869,2395373.66119,3334.0
Line,PS_YSL,37491863.521,2395375.13,37491863.502,2395373.588,37491863.5115,2395374.359,
Line,PS_YSL,37491863.368,2395367.037,37491863.502,2395373.588,37491863.435,2395370.3125,3335.0
Insert,ArrowPS_YSL,37491863.4488,2395370.98834,37491863.4488,2395370.98834,37491863.4298,2395370.06012,3335.0
Line,PS_YSL,37491894.041,2395366.994,37491894.167,2395373.732,37491894.104,2395370.363,3336.0
Insert,ArrowPS_YSL,37491894.1166,2395371.03887,37491894.1166,2395371.03887,37491894.0993,2395370.11061,3336.0
Line,PS_YSL,37490010.809,2395345.87,37490011.726,2395347.374,37490011.2675,2395346.622,
Line,PS_YSL,37490011.726,2395347.374,37489988.804,2395359.987,37490000.265,2395353.6805,3337.0
Insert,ArrowPS_YSL,37489999.6728,2395354.00639,37489999.6728,2395354.00639,37490000.4862,2395353.5588,3337.0
Line,PS_YSL,37489987.872,2395358.407,37489988.804,2395359.987,37489988.338,2395359.197,
Line,PS_YSL,37489988.804,2395359.987,37489961.467,2395375.027,37489975.1355,2395367.507,3338.0
Insert,ArrowPS_YSL,37489974.5432,2395367.83285,37489974.5432,2395367.83285,37489975.3567,2395367.38532,3338.0
Line,PS_YSL,37489984.957,2395352.782,37489987.872,2395358.407,37489986.4145,2395355.5945,3339.0
Insert,ArrowPS_YSL,37489986.7255,2395356.19468,37489986.7255,2395356.19468,37489986.2984,2395355.37037,3339.0
Line,PS_YSL,37489960.648,2395373.608,37489961.467,2395375.027,37489961.0575,2395374.3175,
Line,PS_YSL,37489961.467,2395375.027,37489934.29,2395390.11,37489947.8785,2395382.5685,3340.0
Insert,ArrowPS_YSL,37489947.2874,2395382.89653,37489947.2874,2395382.89653,37489948.0992,2395382.446,3340.0
Line,PS_YSL,37489933.399,2395388.46,37489934.29,2395390.11,37489933.8445,2395389.285,
Line,PS_YSL,37489934.29,2395390.11,37489911.765,2395402.073,37489923.0275,2395396.0915,3341.0
Insert,ArrowPS_YSL,37489922.4305,2395396.40857,37489922.4305,2395396.40857,37489923.2504,2395395.97309,3341.0
Line,PS_YSL,37489907.003,2395393.646,37489911.765,2395402.073,37489909.384,2395397.8595,3342.0
Insert,ArrowPS_YSL,37489909.7166,2395398.44802,37489909.7166,2395398.44802,37489909.2598,2395397.63973,3342.0
Line,PS_YSL,37489929.222,2395433.437,37489911.765,2395402.073,37489920.4935,2395417.755,3343.0
Insert,ArrowPS_YSL,37489920.1647,2395417.16434,37489920.1647,2395417.16434,37489920.6163,2395417.97557,3343.0
Line,PS_YSL,37489880.945,2395414.73,37489882.991,2395418.288,37489881.968,2395416.509,
Line,PS_YSL,37489882.991,2395418.288,37489899.739,2395408.914,37489891.365,2395413.601,3344.0
Insert,ArrowPS_YSL,37489891.9549,2395413.27084,37489891.9549,2395413.27084,37489891.1447,2395413.72429,3344.0
Line,PS_YSL,37489911.765,2395402.073,37489899.739,2395408.914,37489905.752,2395405.4935,3345.0
Insert,ArrowPS_YSL,37489905.1644,2395405.82774,37489905.1644,2395405.82774,37489905.9714,2395405.36868,3345.0
Line,PS_YSL,37489852.106,2395426.726,37489855.208,2395431.442,37489853.657,2395429.084,3346.0
