Entity,Layer,XS,YS,XE,YE,XM,YM,ID,PS,PE,DS,DE,RS,RE,Shortest_Euclidean_Distance,RefName,ORIG_FID,Texture,DN,Pipe_Diameter
Line,PS_WSL,37491375.78,2395275.334,37491345.79,2395275.171,91360.78,2395275.253,991.0,WS_1445,WS_1467,0.0,0.0,0,0,0.5,Ì≈  DN1200,43647.0,Ì≈,DN,1200
Line,PS_WSL,37491345.79,2395275.171,37491315.85,2395275.142,91330.82,2395275.157,992.0,WS_1467,WS_1468,0.0,0.0,0,0,0.5,Ì≈  DN1200,43648.0,Ì≈,DN,1200
Line,PS_WSL,37491315.85,2395275.142,37491285.88,2395275.109,91300.87,2395275.126,993.0,WS_1468,WS_1447,0.0,0.0,0,0,0.5,Ì≈  DN1200,43649.0,Ì≈,DN,1200
Line,PS_WSL,37491285.88,2395275.109,37491255.57,2395275.07,91270.72,2395275.09,994.0,WS_1447,WS_1469,0.0,0.0,0,0,0.5,Ì≈  DN1200,43650.0,Ì≈,DN,1200
Line,PS_WSL,37491255.57,2395275.07,37491224.47,2395275.194,91240.02,2395275.132,995.0,WS_1469,WS_1449,0.0,0.0,0,0,0.5,Ì≈  DN1200,43651.0,Ì≈,DN,1200
Line,PS_WSL,37491224.47,2395275.194,37491194.52,2395275.261,91209.49,2395275.228,996.0,WS_1449,WS_1515,0.0,0.0,0,0,0.5,Ì≈  DN1200,43652.0,Ì≈,DN,1200
Line,PS_WSL,37491285.62,2395259.426,37491285.88,2395275.109,91285.75,2395267.268,997.0,WS_6784,WS_1447,0.0,0.0,0,0,0.5,Ì≈  DN400,43653.0,Ì≈,DN,400
Line,PS_WSL,37491194.52,2395275.261,37491165.55,2395275.243,91180.03,2395275.252,998.0,WS_1515,WS_1501,0.0,0.0,0,0,0.5,Ì≈  DN1200,43654.0,Ì≈,DN,1200
Line,PS_WSL,37491165.55,2395275.243,37491135.75,2395275.188,91150.65,2395275.216,999.0,WS_1501,WS_1514,0.0,0.0,0,0,0.5,Ì≈  DN1200,43655.0,Ì≈,DN,1200
Line,PS_WSL,37491106.28,2395283.925,37491105.96,2395275.287,91106.12,2395279.606,1000.0,WS_6808,WS_1516,0.0,0.0,0,0,0.5,Ì≈  DN400,43656.0,Ì≈,DN,400
Line,PS_WSL,37491608.98,2395627.275,37491610.23,2395620.239,91609.61,2395623.757,1001.0,WS_6393,WS_388,7.45e-09,0.0,0,0,0.5,PVC  DN60,43657.0,PVC,DN,60
Line,PS_WSL,37491649.75,2395620.418,37491610.23,2395620.239,91629.99,2395620.329,1002.0,WS_1044,WS_388,0.0,0.0,0,0,0.5,Ì≈  DN800,43658.0,Ì≈,DN,800
Line,PS_WSL,37491559.12,2395629.201,37491559.15,2395620.347,91559.13,2395624.774,1003.0,WS_6342,WS_1063,7.45e-09,0.0,0,0,0.5,Ì≈  DN400,43659.0,Ì≈,DN,400
Line,PS_WSL,37491610.23,2395620.239,37491559.15,2395620.347,91584.69,2395620.293,1004.0,WS_388,WS_1063,0.0,0.0,0,0,0.5,Ì≈  DN800,43660.0,Ì≈,DN,800
Line,PS_WSL,37493194.76,2395740.052,37493201.4,2395737.024,93198.08,2395738.538,1005.0,WS_484,WS_937,0.0,0.0,0,0,0.5,PVC  DN200,43661.0,PVC,DN,200
Line,PS_WSL,37493878.98,2395138.593,37493859.41,2395123.841,93869.2,2395131.217,1006.0,WS_769,WS_768,0.0,0.0,0,0,0.5,Ì≈  DN600,43662.0,Ì≈,DN,600
Line,PS_WSL,37493873.0,2395146.158,37493878.98,2395138.593,93875.99,2395142.376,1007.0,WS_6529,WS_769,0.0,0.0,0,0,0.5,Ì≈  DN500,43663.0,Ì≈,DN,500
Line,PS_WSL,37493885.24,2395129.862,37493878.98,2395138.593,93882.11,2395134.228,1008.0,WS_6530,WS_769,0.0,0.0,0,0,0.5,Ì≈  DN500,43664.0,Ì≈,DN,500
Line,PS_WSL,37493463.23,2395415.21,37493447.6,2395419.669,93455.42,2395417.44,1009.0,WS_215,WS_216,0.0,0.0,0,0,0.5,PE  DN400,43665.0,PE,DN,400
Line,PS_WSL,37493361.05,2394708.935,37493361.56,2394702.361,93361.3,2394705.648,1010.0,WS_540,WS_386,0.0,0.0,0,0,0.5,PE  DN300,43666.0,PE,DN,300
Line,PS_WSL,37493251.66,2396063.116,37493254.7,2396032.584,93253.18,2396047.85,1011.0,WS_642,WS_517,0.0,0.0,0,0,0.5,Ì≈  DN500,43667.0,Ì≈,DN,500
Line,PS_WSL,37490675.86,2395671.13,37490676.71,2395682.655,90676.28,2395676.893,1012.0,WS_6902,WS_1675,0.0,0.0,0,0,0.5,Ì≈  DN400,43668.0,Ì≈,DN,400
Line,PS_WSL,37493399.91,2394773.167,37493400.52,2394801.596,93400.22,2394787.382,1013.0,WS_211,WS_210,0.0,0.0,0,0,0.5,Ì≈  DN400,43669.0,Ì≈,DN,400
Line,PS_WSL,37493412.53,2394772.744,37493399.91,2394773.167,93406.22,2394772.956,1014.0,WS_213,WS_211,0.0,0.0,0,0,0.5,Ì≈  DN400,43670.0,Ì≈,DN,400
Line,PS_WSL,37493377.87,2395893.436,37493346.6,2395893.319,93362.24,2395893.378,1015.0,WS_341,WS_1144,0.0,0.0,0,0,0.5,Ì≈  DN600,43671.0,Ì≈,DN,600
Line,PS_WSL,37494139.72,2395434.941,37494140.08,2395428.668,94139.9,2395431.805,1016.0,WS_814,WS_813,0.0,0.0,0,0,0.5,Ì≈  DN300,43672.0,Ì≈,DN,300
Line,PS_WSL,37493451.42,2395274.169,37493421.75,2395263.906,93436.59,2395269.038,1017.0,WS_721,WS_976,0.0,0.0,0,0,0.5,Ì≈  DN800,43673.0,Ì≈,DN,800
Line,PS_WSL,37493445.15,2395278.621,37493451.42,2395274.169,93448.29,2395276.395,1018.0,WS_722,WS_721,0.0,0.0,0,0,0.5,Ì≈  DN500,43674.0,Ì≈,DN,500
Line,PS_WSL,37493475.77,2396501.917,37493465.52,2396516.553,93470.65,2396509.235,1019.0,WS_6335,WS_417,0.0,0.0,0,0,0.5,Ì≈  DN300,43675.0,Ì≈,DN,300
Line,PS_WSL,37493476.74,2396526.336,37493492.82,2396545.569,93484.78,2396535.953,1020.0,WS_758,WS_662,0.0,0.0,0,0,0.5,Ì≈  DN300,43676.0,Ì≈,DN,300
Line,PS_WSL,37493476.98,2396556.549,37493492.82,2396545.569,93484.9,2396551.059,1021.0,WS_6415,WS_662,0.0,0.0,0,0,0.5,Ì≈  DN300,43677.0,Ì≈,DN,300
Line,PS_WSL,37493509.8,2396536.669,37493492.82,2396545.569,93501.31,2396541.119,1022.0,WS_6566,WS_662,7.45e-09,0.0,0,0,0.5,Ì≈  DN300,43678.0,Ì≈,DN,300
Line,PS_WSL,37493492.82,2396545.569,37493504.2,2396567.721,93498.51,2396556.645,1023.0,WS_662,WS_929,0.0,0.0,0,0,0.5,Ì≈  DN300,43679.0,Ì≈,DN,300
Line,PS_WSL,37493504.2,2396567.721,37493510.9,2396591.865,93507.55,2396579.793,1024.0,WS_929,WS_477,0.0,0.0,0,0,0.5,Ì≈  DN300,43680.0,Ì≈,DN,300
Line,PS_WSL,37493954.54,2395302.106,37493954.68,2395273.677,93954.61,2395287.892,1025.0,WS_458,WS_74,0.0,0.0,0,0,0.5,Ì≈  DN600,43681.0,Ì≈,DN,600
Line,PS_WSL,37493137.5,2396375.032,37493107.69,2396375.098,93122.6,2396375.065,1026.0,WS_679,WS_665,0.0,0.0,0,0,0.5,Ì≈  DN800,43682.0,Ì≈,DN,800
Line,PS_WSL,37493167.68,2396375.05,37493137.5,2396375.032,93152.59,2396375.041,1027.0,WS_680,WS_679,0.0,0.0,0,0,0.5,Ì≈  DN800,43683.0,Ì≈,DN,800
Line,PS_WSL,37493170.26,2396383.792,37493167.68,2396375.05,93168.97,2396379.421,1028.0,WS_6502,WS_680,0.0,0.0,0,0,0.5,Ì≈  DN400,43684.0,Ì≈,DN,400
Line,PS_WSL,37493167.75,2396359.854,37493167.68,2396375.05,93167.71,2396367.452,1029.0,WS_685,WS_680,0.0,0.0,0,0,0.5,Ì≈  DN400,43685.0,Ì≈,DN,400
Line,PS_WSL,37493197.49,2396374.948,37493167.68,2396375.05,93182.58,2396374.999,1030.0,WS_686,WS_680,0.0,0.0,0,0,0.5,Ì≈  DN800,43686.0,Ì≈,DN,800
Line,PS_WSL,37493215.52,2396374.906,37493197.49,2396374.948,93206.51,2396374.927,1031.0,WS_687,WS_686,0.0,0.0,0,0,0.5,Ì≈  DN800,43687.0,Ì≈,DN,800
Line,PS_WSL,37493335.96,2396062.917,37493305.96,2396062.503,93320.96,2396062.71,1032.0,WS_201,WS_470,0.0,0.0,0,0,0.5,Ì≈  DN400,43688.0,Ì≈,DN,400
Line,PS_WSL,37493307.12,2396051.454,37493305.96,2396062.503,93306.54,2396056.979,1033.0,WS_161,WS_470,0.0,0.0,0,0,0.5,Ì≈  DN400,43689.0,Ì≈,DN,400
Line,PS_WSL,37493683.5,2395589.279,37493683.5,2395559.185,93683.5,2395574.232,1034.0,WS_893,WS_892,0.0,0.0,0,0,0.5,Ì≈  DN500,43690.0,Ì≈,DN,500
Line,PS_WSL,37493683.54,2395611.235,37493683.5,2395589.279,93683.52,2395600.257,1035.0,WS_894,WS_893,0.0,0.0,0,0,0.5,Ì≈  DN500,43691.0,Ì≈,DN,500
Line,PS_WSL,37493725.36,2395611.082,37493683.54,2395611.235,93704.45,2395611.159,1036.0,WS_6558,WS_894,0.0,0.0,0,0,0.5,Ì≈  DN500,43692.0,Ì≈,DN,500
Line,PS_WSL,37493683.51,2395625.729,37493683.54,2395611.235,93683.52,2395618.482,1037.0,WS_895,WS_894,0.0,0.0,0,0,0.5,Ì≈  DN500,43693.0,Ì≈,DN,500
Line,PS_WSL,37493722.23,2395629.494,37493683.51,2395625.729,93702.87,2395627.612,1038.0,WS_896,WS_895,0.0,0.0,0,0,0.5,Ì≈  DN500,43694.0,Ì≈,DN,500
Line,PS_WSL,37493659.01,2395625.845,37493683.51,2395625.729,93671.26,2395625.787,1039.0,WS_1034,WS_895,0.0,0.0,0,0,0.5,Ì≈  DN500,43695.0,Ì≈,DN,500
Line,PS_WSL,37493683.67,2395649.171,37493683.51,2395625.729,93683.59,2395637.45,1040.0,WS_1035,WS_895,0.0,0.0,0,0,0.5,Ì≈  DN500,43696.0,Ì≈,DN,500
Line,PS_WSL,37493683.7,2395679.203,37493683.67,2395649.171,93683.69,2395664.187,1041.0,WS_1036,WS_1035,0.0,0.0,0,0,0.5,Ì≈  DN500,43697.0,Ì≈,DN,500
Line,PS_WSL,37493728.31,2395679.629,37493683.7,2395679.203,93706.0,2395679.416,1042.0,WS_6589,WS_1036,0.0,0.0,0,0,0.5,Ì≈  DN500,43698.0,Ì≈,DN,500
Line,PS_WSL,37493660.62,2395678.243,37493683.7,2395679.203,93672.16,2395678.723,1043.0,WS_6590,WS_1036,7.45e-09,0.0,0,0,0.5,Ì≈  DN400,43699.0,Ì≈,DN,400
Line,PS_WSL,37493683.64,2395708.993,37493683.7,2395679.203,93683.67,2395694.098,1044.0,WS_158,WS_1036,0.0,0.0,0,0,0.5,Ì≈  DN500,43700.0,Ì≈,DN,500
Line,PS_WSL,37493683.68,2395739.559,37493683.64,2395708.993,93683.66,2395724.276,1045.0,WS_311,WS_158,0.0,0.0,0,0,0.5,Ì≈  DN500,43701.0,Ì≈,DN,500
Line,PS_WSL,37493683.64,2395769.147,37493683.68,2395739.559,93683.66,2395754.353,1046.0,WS_312,WS_311,0.0,0.0,0,0,0.5,Ì≈  DN500,43702.0,Ì≈,DN,500
Line,PS_WSL,37493730.15,2395755.74,37493683.64,2395769.147,93706.89,2395762.444,1047.0,WS_6362,WS_312,0.0,0.0,0,0,0.5,Ì≈  DN500,43703.0,Ì≈,DN,500
Line,PS_WSL,37493661.07,2395770.172,37493683.64,2395769.147,93672.35,2395769.66,1048.0,WS_6363,WS_312,0.0,0.0,0,0,0.5,Ì≈  DN500,43704.0,Ì≈,DN,500
Line,PS_WSL,37494150.53,2395427.177,37494108.56,2395427.183,94129.54,2395427.18,1049.0,WS_6537,WS_810,0.0,0.0,0,0,0.5,Ì≈  DN500,43705.0,Ì≈,DN,500
Line,PS_WSL,37494076.23,2395427.136,37494043.76,2395426.745,94059.99,2395426.941,1050.0,WS_898,WS_568,0.0,0.0,0,0,0.5,Ì≈  DN500,43706.0,Ì≈,DN,500
Line,PS_WSL,37493613.77,2395893.807,37493582.84,2395893.685,93598.31,2395893.746,1051.0,WS_934,WS_575,0.0,0.0,0,0,0.5,Ì≈  DN600,43707.0,Ì≈,DN,600
Line,PS_WSL,37491322.02,2395568.264,37491292.09,2395568.173,91307.05,2395568.219,1052.0,WS_1601,WS_1603,0.0,0.0,0,0,0.5,Ì≈  DN800,43708.0,Ì≈,DN,800
Line,PS_WSL,37493487.32,2396509.864,37493476.14,2396512.034,93481.73,2396510.949,1053.0,WS_653,YS_2352,0.0,0.0,0,0,0.5,Ì≈  DN500,43709.0,Ì≈,DN,500
Line,PS_WSL,37493683.88,2395910.593,37493683.97,2395942.025,93683.92,2395926.309,1054.0,WS_6593,WS_1186,7.45e-09,0.0,0,0,0.5,Ì≈  DN500,43710.0,Ì≈,DN,500
Line,PS_WSL,37491213.26,2395573.078,37491217.21,2395568.089,91215.23,2395570.584,1055.0,WS_6717,YS_1756,7.45e-09,0.0,0,0,0.5,PVC  DN200,43711.0,PVC,DN,200
Line,PS_WSL,37491217.21,2395568.089,37491167.68,2395567.874,91192.44,2395567.982,1056.0,YS_1756,HS_1265,0.0,0.0,0,0,0.5,Ì≈  DN800,43712.0,Ì≈,DN,800
Line,PS_WSL,37491078.39,2395327.412,37491079.03,2395294.481,91078.71,2395310.947,1057.0,WS_1471,WS_6718,0.0,7.45e-09,0,0,0.5,Ì≈  DN1000,43713.0,Ì≈,DN,1000
Line,PS_WSL,37491079.03,2395294.481,37491079.38,2395265.971,91079.2,2395280.226,1058.0,WS_6718,WS_6719,7.45e-09,0.0,0,0,0.5,Ì≈  DN1000,43714.0,Ì≈,DN,1000
Line,PS_WSL,37491028.75,2395247.506,37491064.83,2395232.396,91046.79,2395239.951,1059.0,WS_6669,WS_1299,7.45e-09,0.0,0,0,0.5,Ì≈  DN400,43715.0,Ì≈,DN,400
Line,PS_WSL,37493313.51,2396288.604,37493282.69,2396288.063,93298.1,2396288.334,1060.0,WS_1014,WS_641,0.0,0.0,0,0,0.5,Ì≈  DN500,43716.0,Ì≈,DN,500
Line,PS_WSL,37493331.75,2396284.434,37493331.86,2396292.763,93331.8,2396288.599,1061.0,WS_6582,WS_986,0.0,0.0,0,0,0.5,Ì≈  DN400,43717.0,Ì≈,DN,400
Line,PS_WSL,37493754.82,2394710.814,37493748.4,2394709.154,93751.61,2394709.984,1062.0,WS_1053,WS_1054,0.0,0.0,0,0,0.5,Ì≈  DN600,43718.0,Ì≈,DN,600
Line,PS_WSL,37493748.4,2394709.154,37493714.74,2394709.73,93731.57,2394709.442,1063.0,WS_1054,WS_175,0.0,0.0,0,0,0.5,Ì≈  DN600,43719.0,Ì≈,DN,600
Line,PS_WSL,37493792.42,2394716.057,37493782.32,2394714.687,93787.37,2394715.372,1064.0,WS_1051,WS_6611,0.0,0.0,0,0,0.5,Ì≈  DN600,43720.0,Ì≈,DN,600
Line,PS_WSL,37493714.74,2394709.73,37493656.13,2394711.168,93685.43,2394710.449,1065.0,WS_175,WS_6523,0.0,0.0,0,0,0.5,Ì≈  DN600,43721.0,Ì≈,DN,600
Line,PS_WSL,37491708.17,2395684.603,37491708.18,2395654.231,91708.18,2395669.417,1066.0,WS_1220,WS_1521,0.0,0.0,0,0,0.5,Ì≈  DN800,43722.0,Ì≈,DN,800
Line,PS_WSL,37491708.18,2395654.231,37491708.31,2395617.327,91708.25,2395635.779,1067.0,WS_1521,WS_1277,0.0,0.0,0,0,0.5,Ì≈  DN800,43723.0,Ì≈,DN,800
Line,PS_WSL,37491717.08,2395654.122,37491708.18,2395654.231,91712.63,2395654.177,1068.0,WS_1218,WS_1521,0.0,0.0,0,0,0.5,Ì≈  DN300,43724.0,Ì≈,DN,300
Line,PS_WSL,37491674.08,2395654.689,37491708.18,2395654.231,91691.13,2395654.46,1069.0,WS_1219,WS_1521,0.0,0.0,0,0,0.5,Ì≈  DN300,43725.0,Ì≈,DN,300
Line,PS_WSL,37493667.13,2394890.213,37493670.68,2394896.142,93668.91,2394893.178,1070.0,WS_922,WS_921,0.0,0.0,0,0,0.5,PE  DN400,43726.0,PE,DN,400
Line,PS_WSL,37492436.84,2396136.772,37492404.54,2396136.96,92420.69,2396136.866,1071.0,WS_6693,WS_712,0.0,0.0,0,0,0.5,Ì≈  DN400,43727.0,Ì≈,DN,400
Line,PS_WSL,37493580.97,2396072.68,37493573.55,2396061.386,93577.26,2396067.033,1072.0,WS_906,WS_905,0.0,0.0,0,0,0.5,Ì≈  DN400,43728.0,Ì≈,DN,400
Line,PS_WSL,37493573.55,2396061.386,37493562.72,2396062.394,93568.13,2396061.89,1073.0,WS_905,WS_907,0.0,0.0,0,0,0.5,Ì≈  DN400,43729.0,Ì≈,DN,400
Line,PS_WSL,37493335.74,2396050.693,37493335.96,2396062.917,93335.85,2396056.805,1074.0,WS_469,WS_201,0.0,0.0,0,0,0.5,Ì≈  DN400,43730.0,Ì≈,DN,400
Line,PS_WSL,37493112.72,2395893.223,37493076.83,2395893.367,93094.78,2395893.295,1075.0,WS_413,WS_1121,0.0,0.0,0,0,0.5,Ì≈  DN1000,43731.0,Ì≈,DN,1000
Line,PS_WSL,37493112.93,2395855.543,37493112.72,2395893.223,93112.83,2395874.383,1076.0,WS_414,WS_413,0.0,0.0,0,0,0.5,Ì≈  DN400,43732.0,Ì≈,DN,400
Line,PS_WSL,37493112.78,2395902.719,37493112.72,2395893.223,93112.75,2395897.971,1077.0,WS_415,WS_413,0.0,0.0,0,0,0.5,Ì≈  DN400,43733.0,Ì≈,DN,400
Line,PS_WSL,37493110.74,2395916.556,37493112.78,2395902.719,93111.76,2395909.638,1078.0,WS_6397,WS_415,0.0,0.0,0,0,0.5,Ì≈  DN400,43734.0,Ì≈,DN,400
Line,PS_WSL,37492711.67,2395275.376,37492680.47,2395275.325,92696.07,2395275.351,1079.0,WS_888,WS_887,0.0,0.0,0,0,0.5,Ì≈  DN1000,43735.0,Ì≈,DN,1000
Line,PS_WSL,37493683.71,2396061.709,37493683.3,2396087.743,93683.5,2396074.726,1080.0,WS_555,WS_556,0.0,0.0,0,0,0.5,Ì≈  DN500,43736.0,Ì≈,DN,500
Line,PS_WSL,37493683.51,2396032.237,37493683.71,2396061.709,93683.61,2396046.973,1081.0,WS_1031,WS_555,0.0,0.0,0,0,0.5,Ì≈  DN500,43737.0,Ì≈,DN,500
Line,PS_WSL,37493683.4,2396001.756,37493683.51,2396032.237,93683.46,2396016.997,1082.0,WS_1056,WS_1031,0.0,0.0,0,0,0.5,Ì≈  DN500,43738.0,Ì≈,DN,500
Line,PS_WSL,37494046.83,2395195.854,37494017.0,2395195.733,94031.91,2395195.794,1083.0,WS_451,WS_495,0.0,0.0,0,0,0.5,Ì≈  DN500,43739.0,Ì≈,DN,500
Line,PS_WSL,37494046.89,2395185.496,37494046.83,2395195.854,94046.86,2395190.675,1084.0,WS_6280,WS_451,7.45e-09,0.0,0,0,0.5,Ì≈  DN300,43740.0,Ì≈,DN,300
Line,PS_WSL,37493553.54,2396287.94,37493553.86,2396296.005,93553.7,2396291.973,1085.0,WS_1128,WS_1107,0.0,0.0,0,0,0.5,Ì≈  DN400,43741.0,Ì≈,DN,400
Line,PS_WSL,37493682.24,2395863.73,37493683.62,2395798.771,93682.93,2395831.251,1086.0,WS_306,WS_305,0.0,0.0,0,0,0.5,Ì≈  DN500,43742.0,Ì≈,DN,500
Line,PS_WSL,37493747.18,2395892.959,37493682.24,2395863.73,93714.71,2395878.345,1087.0,WS_307,WS_306,0.0,0.0,0,0,0.5,Ì≈  DN600,43743.0,Ì≈,DN,600
Line,PS_WSL,37493729.12,2396031.651,37493683.51,2396032.237,93706.32,2396031.944,1088.0,WS_6455,WS_1031,7.45e-09,0.0,0,0,0.5,Ì≈  DN400,43744.0,Ì≈,DN,400
Line,PS_WSL,37493682.5,2395049.978,37493682.42,2395091.63,93682.46,2395070.804,1089.0,WS_379,WS_187,0.0,0.0,0,0,0.5,Ì≈  DN500,43745.0,Ì≈,DN,500
Line,PS_WSL,37491357.49,2395568.493,37491348.6,2395568.926,91353.04,2395568.71,1090.0,WS_1599,WS_1600,0.0,0.0,0,0,0.5,Ì≈  DN800,43746.0,Ì≈,DN,800
Line,PS_WSL,37492605.23,2396443.134,37492596.6,2396442.873,92600.91,2396443.004,1091.0,WS_6729,WS_1323,0.0,0.0,0,0,0.5,Ì≈  DN400,43747.0,Ì≈,DN,400
Line,PS_WSL,37492596.6,2396442.873,37492596.74,2396414.293,92596.67,2396428.583,1092.0,WS_1323,WS_1292,0.0,0.0,0,0,0.5,Ì≈  DN500,43748.0,Ì≈,DN,500
Line,PS_WSL,37492596.74,2396414.293,37492596.7,2396384.3,92596.72,2396399.297,1093.0,WS_1292,WS_1295,0.0,0.0,0,0,0.5,Ì≈  DN500,43749.0,Ì≈,DN,500
Line,PS_WSL,37493255.45,2396013.535,37493255.36,2396001.756,93255.4,2396007.646,1094.0,WS_1087,WS_518,0.0,0.0,0,0,0.5,Ì≈  DN400,43750.0,Ì≈,DN,400
Line,PS_WSL,37490676.71,2395682.655,37490721.33,2395682.77,90699.02,2395682.713,1095.0,WS_1675,WS_1611,0.0,0.0,0,0,0.5,Ì≈  DN500,43751.0,Ì≈,DN,500
Line,PS_WSL,37490675.48,2395707.606,37490676.71,2395682.655,90676.09,2395695.131,1096.0,WS_1676,WS_1675,0.0,0.0,0,0,0.5,Ì≈  DN500,43752.0,Ì≈,DN,500
Line,PS_WSL,37490637.84,2395687.852,37490638.07,2395682.607,90637.96,2395685.23,1097.0,WS_6903,WS_1678,7.45e-09,0.0,0,0,0.5,Ì≈  DN500,43753.0,Ì≈,DN,500
Line,PS_WSL,37490638.07,2395682.607,37490657.69,2395682.737,90647.88,2395682.672,1098.0,WS_1678,WS_1677,0.0,0.0,0,0,0.5,Ì≈  DN500,43754.0,Ì≈,DN,500
Line,PS_WSL,37490657.69,2395682.737,37490676.71,2395682.655,90667.2,2395682.696,1099.0,WS_1677,WS_1675,0.0,0.0,0,0,0.5,Ì≈  DN500,43755.0,Ì≈,DN,500
Line,PS_WSL,37490596.8,2395692.086,37490596.56,2395682.657,90596.68,2395687.372,1100.0,WS_6904,WS_1680,7.45e-09,0.0,0,0,0.5,Ì≈  DN300,43756.0,Ì≈,DN,300
Line,PS_WSL,37490596.56,2395682.657,37490617.95,2395682.633,90607.26,2395682.645,1101.0,WS_1680,WS_1679,0.0,0.0,0,0,0.5,Ì≈  DN500,43757.0,Ì≈,DN,500
Line,PS_WSL,37490617.95,2395682.633,37490638.07,2395682.607,90628.01,2395682.62,1102.0,WS_1679,WS_1678,0.0,0.0,0,0,0.5,Ì≈  DN500,43758.0,Ì≈,DN,500
Line,PS_WSL,37490577.39,2395671.61,37490577.31,2395682.533,90577.35,2395677.072,1103.0,WS_6874,WS_1612,0.0,0.0,0,0,0.5,Ì≈  DN400,43759.0,Ì≈,DN,400
Line,PS_WSL,37490577.47,2395692.69,37490577.31,2395682.533,90577.39,2395687.612,1104.0,WS_6873,WS_1612,7.45e-09,0.0,0,0,0.5,Ì≈  DN500,43760.0,Ì≈,DN,500
Line,PS_WSL,37490577.31,2395682.533,37490596.56,2395682.657,90586.93,2395682.595,1105.0,WS_1612,WS_1680,0.0,0.0,0,0,0.5,Ì≈  DN500,43761.0,Ì≈,DN,500
Line,PS_WSL,37492789.4,2396593.047,37492786.62,2396557.665,92788.01,2396575.356,1106.0,WS_1363,WS_6747,0.0,7.45e-09,0,0,0.5,Ì≈  DN400,43762.0,Ì≈,DN,400
Line,PS_WSL,37492800.93,2396591.658,37492789.4,2396593.047,92795.16,2396592.353,1107.0,WS_6748,WS_1363,0.0,0.0,0,0,0.5,Ì≈  DN300,43763.0,Ì≈,DN,300
Line,PS_WSL,37492798.11,2396606.403,37492790.98,2396605.86,92794.55,2396606.132,1108.0,WS_1365,WS_1364,0.0,0.0,0,0,0.5,Ì≈  DN200,43764.0,Ì≈,DN,200
Line,PS_WSL,37492789.27,2396623.855,37492789.4,2396593.047,92789.33,2396608.451,1109.0,WS_1346,WS_1363,0.0,0.0,0,0,0.5,Ì≈  DN400,43765.0,Ì≈,DN,400
Line,PS_WSL,37493941.75,2396525.521,37493929.25,2396525.886,93935.5,2396525.704,1110.0,WS_6405,WS_1153,7.45e-09,0.0,0,0,0.5,Ì≈  DN400,43766.0,Ì≈,DN,400
Line,PS_WSL,37493679.87,2394939.697,37493682.54,2394973.968,93681.2,2394956.833,1111.0,WS_176,WS_177,0.0,0.0,0,0,0.5,Ì≈  DN500,43767.0,Ì≈,DN,500
Line,PS_WSL,37493717.32,2394906.149,37493676.7,2394905.308,93697.01,2394905.729,1112.0,WS_156,WS_467,0.0,0.0,0,0,0.5,Ì≈  DN400,43768.0,Ì≈,DN,400
Line,PS_WSL,37493723.02,2394906.559,37493717.32,2394906.149,93720.17,2394906.354,1113.0,WS_732,WS_156,0.0,0.0,0,0,0.5,Ì≈  DN400,43769.0,Ì≈,DN,400
Line,PS_WSL,37493316.18,2396285.921,37493315.8,2396292.578,93315.99,2396289.25,1114.0,WS_6597,WS_1013,0.0,0.0,0,0,0.5,Ì≈  DN400,43770.0,Ì≈,DN,400
Line,PS_WSL,37493553.86,2396296.005,37493555.08,2396321.541,93554.47,2396308.773,1115.0,WS_1107,WS_561,0.0,0.0,0,0,0.5,Ì≈  DN400,43771.0,Ì≈,DN,400
Line,PS_WSL,37493555.08,2396321.541,37493556.17,2396347.888,93555.62,2396334.715,1116.0,WS_561,WS_237,0.0,0.0,0,0,0.5,Ì≈  DN400,43772.0,Ì≈,DN,400
Line,PS_WSL,37493568.17,2396348.483,37493556.17,2396347.888,93562.17,2396348.186,1117.0,WS_6337,WS_237,0.0,0.0,0,0,0.5,Ì≈  DN300,43773.0,Ì≈,DN,300
Line,PS_WSL,37493556.17,2396347.888,37493556.49,2396354.564,93556.33,2396351.226,1118.0,WS_237,WS_6338,0.0,0.0,0,0,0.5,Ì≈  DN400,43774.0,Ì≈,DN,400
Line,PS_WSL,37493618.13,2396375.093,37493587.69,2396375.029,93602.91,2396375.061,1119.0,WS_83,WS_82,0.0,0.0,0,0,0.5,Ì≈  DN600,43775.0,Ì≈,DN,600
Line,PS_WSL,37492990.81,2396692.994,37493030.15,2396692.767,93010.48,2396692.881,1120.0,WS_949,WS_1158,0.0,0.0,0,0,0.5,Ì≈  DN300,43776.0,Ì≈,DN,300
Line,PS_WSL,37492974.06,2396709.513,37492990.81,2396692.994,92982.44,2396701.254,1121.0,WS_950,WS_949,0.0,0.0,0,0,0.5,Ì≈  DN300,43777.0,Ì≈,DN,300
Line,PS_WSL,37492983.12,2396717.861,37492974.06,2396709.513,92978.59,2396713.687,1122.0,WS_6574,WS_950,0.0,0.0,0,0,0.5,Ì≈  DN300,43778.0,Ì≈,DN,300
Line,PS_WSL,37492959.54,2396717.684,37492974.06,2396709.513,92966.8,2396713.599,1123.0,WS_6695,WS_950,7.45e-09,0.0,0,0,0.5,Ì≈  DN300,43779.0,Ì≈,DN,300
Line,PS_WSL,37492970.52,2396702.567,37492974.06,2396709.513,92972.29,2396706.04,1124.0,WS_1225,WS_950,0.0,0.0,0,0,0.5,Ì≈  DN300,43780.0,Ì≈,DN,300
