Entity,Layer,XS,YS,XE,YE,XM,YM,ID,PS,PE,DS,DE,RS,RE,Shortest_Euclidean_Distance,RefName,ORIG_FID,Texture,DN,Pipe_Diameter
Line,PS_HSL,37489671.23,2396894.765,37489675.14,2396898.858,89673.19,2396896.812,397.0,HS_817,HS_690,7.45e-09,0.0,0,0,0.5,Ì≈  DN300,51814.0,Ì≈,DN,300
Line,PS_HSL,37489678.96,2398213.979,37489700.01,2398213.749,89689.49,2398213.864,398.0,HS_969,HS_970,7.45e-09,0.0,0,0,0.5,Ì≈  DN500,51815.0,Ì≈,DN,500
Line,PS_HSL,37489700.01,2398213.749,37489711.55,2398213.247,89705.78,2398213.498,399.0,HS_970,HS_605,0.0,0.0,0,0,0.5,Ì≈  DN500,51816.0,Ì≈,DN,500
Line,PS_HSL,37489711.55,2398213.247,37489717.48,2398213.305,89714.52,2398213.276,400.0,HS_605,HS_607,0.0,0.0,0,0,0.5,Ì≈  DN500,51817.0,Ì≈,DN,500
Line,PS_HSL,37489712.21,2398224.323,37489711.55,2398213.247,89711.88,2398218.785,401.0,HS_971,HS_605,7.45e-09,0.0,0,0,0.5,Ì≈  DN200,51818.0,Ì≈,DN,200
Line,PS_HSL,37489712.23,2398184.785,37489711.55,2398213.247,89711.89,2398199.016,402.0,HS_972,HS_605,7.45e-09,0.0,0,0,0.5,Ì≈  DN200,51819.0,Ì≈,DN,200
Line,PS_HSL,37489717.48,2398213.305,37489730.48,2398213.38,89723.98,2398213.343,403.0,HS_607,HS_973,0.0,7.45e-09,0,0,0.5,Ì≈  DN500,51820.0,Ì≈,DN,500
Line,PS_HSL,37489730.48,2398213.38,37489759.12,2398212.992,89744.8,2398213.186,404.0,HS_973,HS_610,7.45e-09,0.0,0,0,0.5,Ì≈  DN500,51821.0,Ì≈,DN,500
Line,PS_HSL,37489759.12,2398212.992,37489784.76,2398213.108,89771.94,2398213.05,405.0,HS_610,HS_611,0.0,0.0,0,0,0.5,Ì≈  DN500,51822.0,Ì≈,DN,500
Line,PS_HSL,37489784.76,2398213.108,37489808.93,2398212.929,89796.84,2398213.019,406.0,HS_611,HS_613,0.0,0.0,0,0,0.5,Ì≈  DN600,51823.0,Ì≈,DN,600
Line,PS_HSL,37489808.93,2398212.929,37489838.7,2398212.701,89823.81,2398212.815,407.0,HS_613,HS_616,0.0,0.0,0,0,0.5,Ì≈  DN600,51824.0,Ì≈,DN,600
