Entity,Layer,XS,YS,XE,YE,XM,YM,ID,PS,PE,DS,DE,RS,RE
Line,PS_HSL,37489560.66,2398218.071,37489559.32,2398218.041,37489559.99,2398218.056,,HS_594,HS_593,0,0,0,0
Line,PS_HSL,37489559.53,2398213.174,37489574.29,2398213.074,37489566.91,2398213.124,103,HS_595,HS_965,0,0,0,0
Line,PS_HSL,37489957.31,2398193.904,37489957.34,2398195.751,37489957.33,2398194.828,,HS_473,HS_712,0,0,0,0
Line,PS_HSL,37489934.13,2398193.928,37489932.99,2398195.791,37489933.56,2398194.86,,HS_474,HS_475,0,0,0,0
Line,PS_HSL,37489932.99,2398195.791,37489957.34,2398195.751,37489945.16,2398195.771,104,HS_475,HS_712,0,0,0,0
Line,PS_HSL,37489932.99,2398195.791,37489925.94,2398195.617,37489929.46,2398195.704,105,HS_475,HS_476,0,0,0,0
Line,PS_HSL,37489925.94,2398195.617,37489882.39,2398195.751,37489904.17,2398195.684,106,HS_476,HS_713,0,0,0,0
Line,PS_HSL,37489868.3,2398193.983,37489868.43,2398195.651,37489868.36,2398194.817,,HS_477,HS_478,0,0,0,0
Line,PS_HSL,37489868.43,2398195.651,37489882.39,2398195.751,37489875.41,2398195.701,107,HS_478,HS_713,0,0,0,0
Line,PS_HSL,37489868.43,2398195.651,37489869.04,2398210.479,37489868.74,2398203.065,108,HS_478,HS_703,0,0,0,0
Line,PS_HSL,37489679.64,2399240.9,37489701.79,2399241.931,37489690.71,2399241.416,109,HS_283,HS_286,0,0,0,0
Line,PS_HSL,37489701.04,2399239.739,37489701.79,2399241.931,37489701.41,2399240.835,,HS_284,HS_286,0,0,0,0
Line,PS_HSL,37489701.63,2399243.73,37489701.79,2399241.931,37489701.71,2399242.831,,HS_285,HS_286,0,0,0,0
Line,PS_HSL,37489701.79,2399241.931,37489732.64,2399247.444,37489717.22,2399244.688,110,HS_286,HS_292,0,0,0,0
Line,PS_HSL,37489730.91,2399249.476,37489732.64,2399247.444,37489731.77,2399248.46,,HS_287,HS_292,0,0,0,0
Line,PS_HSL,37489731.79,2399245.642,37489732.64,2399247.444,37489732.21,2399246.543,,HS_288,HS_292,0,0,0,0
Line,PS_HSL,37489700.97,2396680.99,37489711.01,2396681.174,37489705.99,2396681.082,111,HS_423,HS_560,0,0,0,0
Line,PS_HSL,37489700.97,2396680.99,37489699.07,2396680.982,37489700.02,2396680.986,,HS_423,HS_1013,0,7.45E-09,0,0
Line,PS_HSL,37489696.08,2396642.877,37489698.39,2396642.781,37489697.24,2396642.829,,HS_424,HS_695,0,0,0,0
Line,PS_HSL,37489699.1,2396642.648,37489698.39,2396642.781,37489698.74,2396642.715,,HS_425,HS_695,0,0,0,0
Line,PS_HSL,37489687.89,2396606.65,37489689.31,2396606.367,37489688.6,2396606.509,,HS_426,HS_696,0,0,0,0
Line,PS_HSL,37489679.46,2396590.038,37489680.72,2396589.656,37489680.09,2396589.847,,HS_901,HS_427,0,0,0,0
Line,PS_HSL,37489680.72,2396589.656,37489683.45,2396588.403,37489682.08,2396589.03,,HS_427,HS_428,0,0,0,0
Line,PS_HSL,37489620.87,2398662.182,37489624.77,2398667.3,37489622.82,2398664.741,112,HS_356,HS_354,0,0,0,0
Line,PS_HSL,37488734.44,2400084.956,37488751.72,2400051.539,37488743.08,2400068.248,113,HS_38,HS_12,0,0,0,0
Line,PS_HSL,37488719.55,2400138.109,37488734.44,2400084.956,37488726.99,2400111.533,114,HS_39,HS_38,0,0,0,0
Line,PS_HSL,37488704.52,2400178.707,37488719.55,2400138.109,37488712.04,2400158.408,115,HS_40,HS_39,0,0,0,0
Line,PS_HSL,37488664.45,2400210.521,37488683.45,2400203.86,37488673.95,2400207.191,116,WS_6243,WS_34,0,0,0,0
Line,PS_HSL,37488633.24,2400214.068,37488664.45,2400210.521,37488648.85,2400212.295,117,HS_42,HS_6243,0,0,0,0
Line,PS_HSL,37488622.15,2400219.76,37488633.24,2400214.068,37488627.7,2400216.914,118,HS_30,HS_42,0,0,0,0
Line,PS_HSL,37488371.02,2399729.94,37488377.47,2399726.024,37488374.24,2399727.982,119,HS_235,HS_860,0,7.45E-09,0,0
Line,PS_HSL,37489560.67,2398618.579,37489554.02,2398612.275,37489557.34,2398615.427,120,HS_236,HS_330,0,0,0,0
Line,PS_HSL,37489762.2,2399253.559,37489732.64,2399247.444,37489747.42,2399250.502,121,HS_237,HS_292,0,0,0,0
Line,PS_HSL,37489792.56,2399265.263,37489792.91,2399263.101,37489792.73,2399264.182,,HS_383,HS_358,0,0,0,0
Line,PS_HSL,37489793.49,2399261.516,37489792.91,2399263.101,37489793.2,2399262.309,,HS_200,HS_358,0,0,0,0
Line,PS_HSL,37489829.72,2399161.342,37489828.85,2399158.937,37489829.28,2399160.14,,HS_84,HS_384,0,0,0,0
Line,PS_HSL,37489847.55,2399276.951,37489846.89,2399279.175,37489847.22,2399278.063,,HS_787,HS_181,7.45E-09,0,0,0
Line,PS_HSL,37489846.89,2399279.175,37489807.26,2399268.017,37489827.07,2399273.596,122,HS_181,HS_293,0,0,0,0
Line,PS_HSL,37489792.91,2399263.101,37489762.2,2399253.559,37489777.56,2399258.33,123,HS_358,HS_237,0,0,0,0
Line,PS_HSL,37488610.09,2400241.628,37488620.09,2400225.869,37488615.09,2400233.749,124,HS_359,HS_360,0,0,0,0
Line,PS_HSL,37488620.09,2400225.869,37488622.13,2400223.142,37488621.11,2400224.506,,HS_360,HS_361,0,0,0,0
Line,PS_HSL,37488622.13,2400223.142,37488627.62,2400219.112,37488624.87,2400221.127,125,HS_361,HS_362,0,0,0,0
Line,PS_HSL,37488627.62,2400219.112,37488634.1,2400216.768,37488630.86,2400217.94,126,HS_362,HS_363,0,0,0,0
Line,PS_HSL,37488634.1,2400216.768,37488644.56,2400215.945,37488639.33,2400216.357,127,HS_363,HS_364,0,0,0,0
Line,PS_HSL,37488644.56,2400215.945,37488657.5,2400216.781,37488651.03,2400216.363,128,HS_364,HS_365,0,0,0,0
Line,PS_HSL,37488657.5,2400216.781,37488680.79,2400210.6,37488669.14,2400213.691,129,HS_365,YS_16920,0,0,0,0
Line,PS_HSL,37490454.54,2399280.606,37490433.71,2399280.604,37490444.13,2399280.605,130,HS_366,HS_367,0,0,0,0
Line,PS_HSL,37490433.71,2399280.604,37490411.05,2399272.532,37490422.38,2399276.568,131,HS_367,HS_368,0,0,0,0
Line,PS_HSL,37490412.53,2399267.974,37490411.05,2399272.532,37490411.79,2399270.253,,HS_864,HS_368,0,0,0,0
Line,PS_HSL,37490411.05,2399272.532,37490389.09,2399263.186,37490400.07,2399267.859,132,HS_368,HS_369,0,0,0,0
Line,PS_HSL,37490392.57,2399260.381,37490389.09,2399263.186,37490390.83,2399261.784,,HS_865,HS_369,0,0,0,0
Line,PS_HSL,37490392.43,2399260.304,37490389.09,2399263.186,37490390.76,2399261.745,,HS_866,HS_369,0,0,0,0
Line,PS_HSL,37490390.55,2399258.18,37490389.09,2399263.186,37490389.82,2399260.683,133,HS_867,HS_369,7.45E-09,0,0,0
Line,PS_HSL,37490389.09,2399263.186,37490380.09,2399261.26,37490384.59,2399262.223,134,HS_369,HS_370,0,0,0,0
Line,PS_HSL,37488608.97,2400238.9,37488622.15,2400219.76,37488615.56,2400229.33,135,HS_31,HS_30,0,0,0,0
Line,PS_HSL,37488601.72,2400253.98,37488608.97,2400238.9,37488605.34,2400246.44,136,HS_32,HS_31,0,0,0,0
Line,PS_HSL,37488595.77,2400265.165,37488601.72,2400253.98,37488598.74,2400259.573,137,HS_33,HS_32,0,0,0,0
Line,PS_HSL,37488596.99,2400265.735,37488595.77,2400265.165,37488596.38,2400265.45,,HS_757,HS_33,0,0,0,0
Line,PS_HSL,37488683.45,2400203.86,37488694.5,2400194.796,37488688.97,2400199.328,138,HS_34,HS_35,0,0,0,0
Line,PS_HSL,37488694.5,2400194.796,37488704.52,2400178.707,37488699.51,2400186.752,139,HS_35,HS_40,0,0,0,0
Line,PS_HSL,37489727.31,2399051.042,37489728.04,2399036.517,37489727.67,2399043.78,140,HS_777,HS_53,7.45E-09,0,0,0
Line,PS_HSL,37489728.04,2399036.517,37489729.82,2399021.076,37489728.93,2399028.797,141,HS_53,HS_55,0,0,0,0
Line,PS_HSL,37489728.99,2399040.489,37489728.04,2399036.517,37489728.52,2399038.503,,HS_778,HS_53,0,0,0,0
Line,PS_HSL,37489729.06,2399036.343,37489728.04,2399036.517,37489728.55,2399036.43,,HS_779,HS_53,7.45E-09,0,0,0
Line,PS_HSL,37489721.29,2399035.994,37489728.04,2399036.517,37489724.67,2399036.256,142,HS_54,HS_53,0,0,0,0
Line,PS_HSL,37489729.82,2399021.076,37489738.28,2399014.095,37489734.05,2399017.586,143,HS_55,HS_58,0,0,0,0
Line,PS_HSL,37489720.96,2399022.354,37489738.28,2399014.095,37489729.62,2399018.225,144,HS_56,HS_58,0,0,0,0
Line,PS_HSL,37489719.45,2399022.799,37489720.96,2399022.354,37489720.2,2399022.577,,HS_57,HS_56,0,0,0,0
Line,PS_HSL,37489738.28,2399014.095,37489744.11,2399013.495,37489741.19,2399013.795,145,HS_58,HS_205,0,0,0,0
Line,PS_HSL,37489806.09,2399265.68,37489806.2,2399266.319,37489806.14,2399266,,HS_733,HS_290,0,0,0,0
Line,PS_HSL,37489326.24,2399117.614,37489324.77,2399120.832,37489325.51,2399119.223,,HS_769,HS_93,0,0,0,0
Line,PS_HSL,37489740.15,2399171.242,37489740.03,2399168.974,37489740.09,2399170.108,,HS_784,HS_313,0,0,0,0
Line,PS_HSL,37489426.54,2398237.734,37489426.26,2398230.659,37489426.4,2398234.197,146,HS_60,HS_36,0,0,0,0
Line,PS_HSL,37489426.46,2398253.69,37489426.54,2398237.734,37489426.5,2398245.712,147,HS_43,HS_60,0,0,0,0
Line,PS_HSL,37489426.67,2398263.64,37489426.46,2398253.69,37489426.57,2398258.665,148,HS_61,HS_43,0,0,0,0
Line,PS_HSL,37489426.7,2398288.884,37489426.67,2398263.64,37489426.69,2398276.262,149,HS_44,HS_61,0,0,0,0
Line,PS_HSL,37489427.71,2398378.087,37489427.17,2398358.418,37489427.44,2398368.253,150,HS_781,HS_204,7.45E-09,0,0,0
Line,PS_HSL,37489424.24,2398288.921,37489426.7,2398288.884,37489425.47,2398288.903,,HS_782,HS_44,0,0,0,0
Line,PS_HSL,37488680.79,2400210.6,37488703.64,2400190.662,37488692.21,2400200.631,151,YS_16920,HS_65,0,0,0,0
Line,PS_HSL,37488703.64,2400190.662,37488718.92,2400170.941,37488711.28,2400180.802,152,HS_65,HS_66,0,0,0,0
Line,PS_HSL,37488718.92,2400170.941,37488730.66,2400152.268,37488724.79,2400161.605,153,HS_66,HS_67,0,0,0,0
Line,PS_HSL,37488730.66,2400152.268,37488744.51,2400145.202,37488737.58,2400148.735,154,HS_67,HS_68,0,0,0,0
Line,PS_HSL,37488744.51,2400145.202,37488786.33,2400142.96,37488765.42,2400144.081,155,HS_68,HS_69,0,0,0,0
Line,PS_HSL,37488786.33,2400142.96,37488813.91,2400132.231,37488800.12,2400137.596,156,HS_69,HS_70,0,0,0,0
Line,PS_HSL,37488813.91,2400132.231,37488827.95,2400099.13,37488820.93,2400115.681,157,HS_70,HS_71,0,0,0,0
Line,PS_HSL,37488827.95,2400099.13,37488839.29,2400069.374,37488833.62,2400084.252,158,HS_71,HS_72,0,0,0,0
Line,PS_HSL,37488839.29,2400069.374,37488851.08,2400043.653,37488845.18,2400056.514,159,HS_72,HS_73,0,0,0,0
Line,PS_HSL,37488851.08,2400043.653,37488873.38,2400039.251,37488862.23,2400041.452,160,HS_73,HS_74,0,0,0,0
Line,PS_HSL,37488873.38,2400039.251,37488889.68,2400038.151,37488881.53,2400038.701,161,HS_74,HS_75,0,0,0,0
Line,PS_HSL,37488889.68,2400038.151,37488897.81,2400037.211,37488893.74,2400037.681,162,HS_75,HS_76,0,0,0,0
Line,PS_HSL,37488897.81,2400037.211,37488935.85,2400029.236,37488916.83,2400033.224,163,HS_76,HS_78,0,0,0,0
Line,PS_HSL,37488896.55,2400033.877,37488897.81,2400037.211,37488897.18,2400035.544,,HS_77,HS_76,0,0,0,0
Line,PS_HSL,37488935.85,2400029.236,37488960.9,2400023.347,37488948.38,2400026.292,164,HS_78,HS_79,0,0,0,0
Line,PS_HSL,37488960.9,2400023.347,37488993.52,2400016.932,37488977.21,2400020.14,165,HS_79,HS_80,0,0,0,0
Line,PS_HSL,37488993.52,2400016.932,37489009.06,2400014.176,37489001.29,2400015.554,166,HS_80,HS_81,0,0,0,0
Line,PS_HSL,37489009.06,2400014.176,37489022.39,2400012.671,37489015.73,2400013.424,167,HS_81,HS_82,0,0,0,0
Line,PS_HSL,37489020.87,2400006.66,37489022.39,2400012.671,37489021.63,2400009.666,168,HS_785,HS_82,0,0,0,0
Line,PS_HSL,37489022.39,2400012.671,37489034.82,2400011.43,37489028.61,2400012.051,169,HS_82,HS_59,0,0,0,0
Line,PS_HSL,37490307.63,2399230.772,37490307.9,2399230.477,37490307.77,2399230.625,,HS_832,HS_234,0,0,0,0
Line,PS_HSL,37490305.88,2399230.107,37490307.9,2399230.477,37490306.89,2399230.292,,HS_833,HS_234,0,0,0,0
Line,PS_HSL,37490243.58,2399189.113,37490241.9,2399185.585,37490242.74,2399187.349,,HS_201,HS_381,0,0,0,0
Line,PS_HSL,37490244.95,2399184.556,37490243.58,2399189.113,37490244.27,2399186.835,,HS_202,HS_201,0,0,0,0
Line,PS_HSL,37490245.52,2399183.807,37490244.95,2399184.556,37490245.24,2399184.182,,HS_813,HS_202,0,0,0,0
Line,PS_HSL,37490217.24,2399193.308,37490207.23,2399197.394,37490212.23,2399195.351,170,HS_203,HS_5361,0,0,0,0
Line,PS_HSL,37489050.12,2399977.458,37489054.99,2399974.042,37489052.56,2399975.75,171,HS_83,HS_786,0,7.45E-09,0,0
Line,PS_HSL,37489054.99,2399974.042,37489046.44,2400011.34,37489050.71,2399992.691,172,HS_786,HS_386,7.45E-09,0,0,0
Line,PS_HSL,37489034.82,2400011.43,37489066.87,2400018.453,37489050.85,2400014.942,173,HS_59,HS_387,0,0,0,0
Line,PS_HSL,37488345.09,2399615.727,37488377.47,2399726.024,37488361.28,2399670.876,174,HS_62,HS_860,0,7.45E-09,0,0
Line,PS_HSL,37488345.57,2399552.476,37488345.09,2399615.727,37488345.33,2399584.102,175,HS_63,HS_62,0,0,0,0
Line,PS_HSL,37488345.83,2399552.052,37488345.57,2399552.476,37488345.7,2399552.264,,HS_783,HS_63,7.45E-09,0,0,0
Line,PS_HSL,37488345.89,2399501.589,37488345.57,2399552.476,37488345.73,2399527.033,176,HS_184,HS_63,0,0,0,0
Line,PS_HSL,37488347.34,2399498.609,37488345.89,2399501.589,37488346.61,2399500.099,,HS_185,HS_184,0,0,0,0
Line,PS_HSL,37488352.69,2399495.938,37488347.34,2399498.609,37488350.01,2399497.274,177,HS_186,HS_185,0,0,0,0
Line,PS_HSL,37488392.62,2399511.422,37488352.69,2399495.938,37488372.65,2399503.68,178,HS_187,HS_186,0,0,0,0
Line,PS_HSL,37488840.6,2399936.547,37488840.49,2399937.708,37488840.55,2399937.128,,HS_90,HS_207,0,0,0,0
Line,PS_HSL,37488597.34,2400265.255,37488596.71,2400264.91,37488597.02,2400265.083,,HS_788,HS_91,7.45E-09,0,0,0
Line,PS_HSL,37488596.71,2400264.91,37488605.19,2400249.594,37488600.95,2400257.252,179,HS_91,HS_206,0,0,0,0
Line,PS_HSL,37489324.77,2399120.832,37489311.24,2399115.22,37489318.01,2399118.026,180,HS_93,HS_92,0,0,0,0
Line,PS_HSL,37489341.74,2399127.466,37489324.77,2399120.832,37489333.25,2399124.149,181,HS_190,HS_93,0,0,0,0
Line,PS_HSL,37489343.02,2399124.956,37489341.74,2399127.466,37489342.38,2399126.211,,HS_191,HS_190,0,0,0,0
Line,PS_HSL,37489339.95,2399131.404,37489341.74,2399127.466,37489340.84,2399129.435,,HS_192,HS_190,0,0,0,0
Line,PS_HSL,37489361.18,2399134.948,37489341.74,2399127.466,37489351.46,2399131.207,182,HS_193,HS_190,0,0,0,0
Line,PS_HSL,37489361.87,2399132.57,37489361.18,2399134.948,37489361.52,2399133.759,,HS_194,HS_193,0,0,0,0
Line,PS_HSL,37489359.53,2399139.144,37489361.18,2399134.948,37489360.35,2399137.046,,HS_195,HS_193,0,0,0,0
Line,PS_HSL,37489378.02,2399141.555,37489361.18,2399134.948,37489369.6,2399138.252,183,HS_196,HS_193,0,0,0,0
Line,PS_HSL,37489378.74,2399139.913,37489378.02,2399141.555,37489378.38,2399140.734,,HS_197,HS_196,0,0,0,0
Line,PS_HSL,37489396.75,2399149.64,37489378.02,2399141.555,37489387.39,2399145.598,184,HS_198,HS_196,0,0,0,0
Line,PS_HSL,37489397.67,2399147.691,37489396.75,2399149.64,37489397.21,2399148.666,,HS_199,HS_198,0,0,0,0
Line,PS_HSL,37489405.65,2399152.77,37489396.75,2399149.64,37489401.2,2399151.205,185,HS_94,HS_198,0,0,0,0
Line,PS_HSL,37489415.1,2399156.411,37489405.65,2399152.77,37489410.38,2399154.591,186,HS_95,HS_94,0,0,0,0
Line,PS_HSL,37489415.91,2399154.133,37489415.1,2399156.411,37489415.51,2399155.272,,HS_96,HS_95,0,0,0,0
Line,PS_HSL,37489435.04,2399160.341,37489415.1,2399156.411,37489425.07,2399158.376,187,HS_97,HS_95,0,0,0,0
Line,PS_HSL,37489413.25,2399161.748,37489415.1,2399156.411,37489414.17,2399159.08,188,HS_789,HS_95,7.45E-09,0,0,0
Line,PS_HSL,37489435.79,2399158.153,37489435.04,2399160.341,37489435.41,2399159.247,,HS_790,HS_97,0,0,0,0
Line,PS_HSL,37489434.59,2399166.056,37489435.04,2399160.341,37489434.81,2399163.199,189,HS_791,HS_97,7.45E-09,0,0,0
Line,PS_HSL,37489454.84,2399162.934,37489435.04,2399160.341,37489444.94,2399161.638,190,HS_98,HS_97,0,0,0,0
Line,PS_HSL,37489475.59,2399166.415,37489454.84,2399162.934,37489465.22,2399164.675,191,HS_99,HS_98,0,0,0,0
Line,PS_HSL,37489475.82,2399163.858,37489475.59,2399166.415,37489475.71,2399165.137,,HS_792,HS_99,0,0,0,0
Line,PS_HSL,37489475.15,2399171.04,37489475.59,2399166.415,37489475.37,2399168.728,,HS_100,HS_99,0,0,0,0
Line,PS_HSL,37489525.04,2399186.637,37489475.59,2399166.415,37489500.32,2399176.526,192,HS_101,HS_99,0,0,0,0
Line,PS_HSL,37489525.79,2399184.645,37489525.04,2399186.637,37489525.42,2399185.641,,HS_102,HS_101,0,0,0,0
Line,PS_HSL,37489522.44,2399191.344,37489525.04,2399186.637,37489523.74,2399188.991,193,HS_103,HS_101,0,0,0,0
Line,PS_HSL,37489546.94,2399196.983,37489525.04,2399186.637,37489535.99,2399191.81,194,HS_104,HS_101,0,0,0,0
Line,PS_HSL,37489776.31,2399167.843,37489829.72,2399161.342,37489803.01,2399164.593,195,HS_317,HS_84,0,0,0,0
Line,PS_HSL,37489428.3,2398613.215,37489426.4,2398613.081,37489427.35,2398613.148,,HS_319,HS_318,0,0,0,0
Line,PS_HSL,37489441.04,2398613.124,37489428.3,2398613.215,37489434.67,2398613.17,196,HS_320,HS_319,0,0,0,0
Line,PS_HSL,37489465.27,2398612.465,37489441.04,2398613.124,37489453.15,2398612.795,197,HS_321,HS_320,0,0,0,0
Line,PS_HSL,37489440.91,2398616.47,37489441.04,2398613.124,37489440.97,2398614.797,,HS_322,HS_320,0,0,0,0
Line,PS_HSL,37489465.26,2398610.895,37489465.27,2398612.465,37489465.26,2398611.68,,HS_323,HS_321,0,0,0,0
Line,PS_HSL,37489311.24,2399115.22,37489299.92,2399112.214,37489305.58,2399113.717,198,HS_92,YS_13693,0,0,0,0
Line,PS_HSL,37489620.49,2398667.039,37489624.77,2398667.3,37489622.63,2398667.17,,HS_859,HS_354,0,0,0,0
Line,PS_HSL,37489629.58,2398669.705,37489624.77,2398667.3,37489627.18,2398668.503,199,HS_357,HS_354,0,0,0,0
Line,PS_HSL,37488377.47,2399726.024,37488384.71,2399727.497,37488381.09,2399726.761,200,HS_860,HS_861,7.45E-09,0,0,0
Line,PS_HSL,37488384.71,2399727.497,37488459.75,2399695.85,37488422.23,2399711.674,201,HS_861,HS_862,0,7.45E-09,0,0
Line,PS_HSL,37488459.75,2399695.85,37488483.91,2399698.1,37488471.83,2399696.975,202,HS_862,HS_863,7.45E-09,0,0,0
Line,PS_HSL,37488483.91,2399698.1,37488554.05,2399737.86,37488518.98,2399717.98,203,HS_863,HS_8956,0,0,0,0
Line,PS_HSL,37489678.95,2399238.877,37489679.64,2399240.9,37489679.29,2399239.889,,HS_844,HS_283,7.45E-09,0,0,0
Line,PS_HSL,37489806.2,2399266.319,37489807.26,2399268.017,37489806.73,2399267.168,,HS_290,HS_293,0,0,0,0
Line,PS_HSL,37489809.47,2399271.191,37489807.26,2399268.017,37489808.36,2399269.604,,HS_291,HS_293,0,0,0,0
Line,PS_HSL,37489846.35,2399281.13,37489846.89,2399279.175,37489846.62,2399280.153,,HS_845,HS_181,0,0,0,0
Line,PS_HSL,37489732.64,2399247.444,37489732.02,2399251.41,37489732.33,2399249.427,,HS_292,HS_815,0,0,0,0
Line,PS_HSL,37489807.26,2399268.017,37489792.91,2399263.101,37489800.09,2399265.559,204,HS_293,HS_358,0,0,0,0
Line,PS_HSL,37489601.07,2399202.662,37489592.4,2399224.054,37489596.73,2399213.358,205,HS_294,HS_162,0,0,0,0
Line,PS_HSL,37489593.96,2399225.948,37489592.4,2399224.054,37489593.18,2399225.001,,HS_295,HS_162,0,0,0,0
Line,PS_HSL,37489617.04,2399166.557,37489640.57,2399167.318,37489628.81,2399166.938,206,HS_846,HS_302,7.45E-09,0,0,0
Line,PS_HSL,37489640.13,2399166.568,37489640.57,2399167.318,37489640.35,2399166.943,,HS_301,HS_302,0,0,0,0
Line,PS_HSL,37489639.36,2399166.251,37489640.13,2399166.568,37489639.75,2399166.41,,HS_848,HS_301,7.45E-09,0,0,0
Line,PS_HSL,37489640.57,2399167.318,37489655.62,2399149.709,37489648.1,2399158.514,207,HS_302,HS_304,0,0,0,0
Line,PS_HSL,37489658.11,2399150.437,37489655.62,2399149.709,37489656.87,2399150.073,,HS_303,HS_304,0,0,0,0
Line,PS_HSL,37489660.88,2399149.511,37489655.62,2399149.709,37489658.25,2399149.61,208,HS_849,HS_304,0,0,0,0
Line,PS_HSL,37489652.3,2399150.695,37489655.62,2399149.709,37489653.96,2399150.202,,HS_850,HS_304,7.45E-09,0,0,0
Line,PS_HSL,37489641.14,2397227.579,37489637.43,2397228.305,37489639.28,2397227.942,,HS_224,HS_682,0,0,0,0
Line,PS_HSL,37489656.39,2397223.541,37489650.89,2397225.768,37489653.64,2397224.655,209,HS_893,HS_400,0,0,0,0
Line,PS_HSL,37489650.89,2397225.768,37489641.14,2397227.579,37489646.02,2397226.674,210,HS_400,HS_224,0,0,0,0
Line,PS_HSL,37489650.14,2397191.121,37489641.31,2397190.132,37489645.73,2397190.627,211,HS_401,HS_402,0,0,0,0
Line,PS_HSL,37489641.31,2397190.132,37489639.44,2397189.974,37489640.37,2397190.053,,HS_402,HS_683,0,0,0,0
Line,PS_HSL,37489632.22,2397192.911,37489639.44,2397189.974,37489635.83,2397191.443,212,HS_403,HS_683,0,0,0,0
Line,PS_HSL,37489610.84,2399171.454,37489612.86,2399172.273,37489611.85,2399171.864,,HS_300,HS_297,0,0,0,0
Line,PS_HSL,37489655.62,2399149.709,37489653.13,2399146.202,37489654.37,2399147.956,,HS_304,HS_879,0,7.45E-09,0,0
Line,PS_HSL,37489725.85,2399061.902,37489728.07,2399061.269,37489726.96,2399061.586,,HS_305,HS_208,0,0,0,0
Line,PS_HSL,37489729.25,2399061.1,37489728.07,2399061.269,37489728.66,2399061.185,,HS_306,HS_208,0,0,0,0
Line,PS_HSL,37489667,2399170.902,37489667.34,2399172.547,37489667.17,2399171.725,,HS_307,HS_308,0,0,0,0
Line,PS_HSL,37489667.34,2399172.547,37489707.56,2399170.591,37489687.45,2399171.569,213,HS_308,HS_312,0,0,0,0
Line,PS_HSL,37489667.54,2399173.752,37489667.34,2399172.547,37489667.44,2399173.15,,HS_309,HS_308,0,0,0,0
Line,PS_HSL,37489667.57,2399174.515,37489667.54,2399173.752,37489667.55,2399174.134,,HS_851,HS_309,7.45E-09,0,0,0
Line,PS_HSL,37489667.07,2399174.343,37489667.54,2399173.752,37489667.3,2399174.048,,HS_852,HS_309,0,0,0,0
Line,PS_HSL,37489668.47,2399170.703,37489667,2399170.902,37489667.73,2399170.803,,HS_853,HS_307,0,0,0,0
Line,PS_HSL,37489709.04,2399169.114,37489707.56,2399170.591,37489708.3,2399169.853,,HS_310,HS_312,0,0,0,0
Line,PS_HSL,37489707.75,2399172.318,37489707.56,2399170.591,37489707.66,2399171.455,,HS_311,HS_312,0,0,0,0
Line,PS_HSL,37489707.56,2399170.591,37489740.03,2399168.974,37489723.8,2399169.783,214,HS_312,HS_313,0,0,0,0
Line,PS_HSL,37489710.58,2399169.073,37489709.04,2399169.114,37489709.81,2399169.094,,HS_854,HS_310,7.45E-09,0,0,0
Line,PS_HSL,37489707.81,2399172.713,37489707.75,2399172.318,37489707.78,2399172.516,,HS_855,HS_311,7.45E-09,0,0,0
Line,PS_HSL,37489740.03,2399168.974,37489776.31,2399167.843,37489758.17,2399168.409,215,HS_313,HS_317,0,0,0,0
Line,PS_HSL,37489740,2399167.359,37489740.03,2399168.974,37489740.02,2399168.167,,HS_314,HS_313,0,0,0,0
Line,PS_HSL,37489775.59,2399165.967,37489776.31,2399167.843,37489775.95,2399166.905,,HS_315,HS_317,0,0,0,0
Line,PS_HSL,37489775.78,2399169.73,37489776.31,2399167.843,37489776.04,2399168.787,,HS_316,HS_317,0,0,0,0
Line,PS_HSL,37489773.42,2399170.002,37489776.31,2399167.843,37489774.86,2399168.923,,HS_856,HS_317,7.45E-09,0,0,0
Line,PS_HSL,37490380.09,2399261.26,37490355.46,2399250.795,37490367.77,2399256.028,216,HS_370,HS_371,0,0,0,0
Line,PS_HSL,37490355.46,2399250.795,37490339.59,2399238.022,37490347.52,2399244.409,217,HS_371,HS_373,0,0,0,0
Line,PS_HSL,37490340.04,2399231.967,37490339.92,2399232.416,37490339.98,2399232.192,,HS_868,HS_372,0,0,0,0
Line,PS_HSL,37490332.15,2399229.687,37490339.92,2399232.416,37490336.03,2399231.052,218,HS_869,HS_372,0,0,0,0
Line,PS_HSL,37490339.92,2399232.416,37490339.59,2399238.022,37490339.75,2399235.219,219,HS_372,HS_373,0,0,0,0
Line,PS_HSL,37490339.59,2399238.022,37490320.53,2399229.229,37490330.06,2399233.626,220,HS_373,HS_374,0,0,0,0
Line,PS_HSL,37490320.53,2399229.229,37490308.46,2399226.3,37490314.5,2399227.765,221,HS_374,HS_375,0,0,0,0
Line,PS_HSL,37490308.46,2399226.3,37490284.35,2399214.36,37490296.41,2399220.33,222,HS_375,HS_377,0,0,0,0
Line,PS_HSL,37490286.62,2399211.535,37490284.35,2399214.36,37490285.49,2399212.948,,HS_376,HS_377,0,0,0,0
Line,PS_HSL,37490287.5,2399210.035,37490286.62,2399211.535,37490287.06,2399210.785,,HS_870,HS_376,0,0,0,0
Line,PS_HSL,37490284.35,2399214.36,37490265.25,2399200.062,37490274.8,2399207.211,223,HS_377,HS_379,0,0,0,0
Line,PS_HSL,37490261.67,2399204.852,37490265.25,2399200.062,37490263.46,2399202.457,224,HS_871,HS_379,7.45E-09,0,0,0
Line,PS_HSL,37490267.2,2399197.908,37490265.25,2399200.062,37490266.22,2399198.985,,HS_378,HS_379,0,0,0,0
