Entity,Layer,Color,Elevation,RefName,Style,Text,ORIG_FID,geometry,x_coordinate,y_coordinate
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51674,"c(37489681.0596389, 2396832.1557511)",37489681.0596389,2396832.1557511
Text,PS_HSLtext,2,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,51675,"c(37489685.0389842, 2396821.1202426)",37489685.0389842,2396821.1202426
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51676,"c(37489681.5017763, 2396849.41740868)",37489681.5017763,2396849.41740868
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51677,"c(37489600.6822899, 2396482.21107727)",37489600.6822899,2396482.21107727
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51678,"c(37489603.6249295, 2396485.79939803)",37489603.6249295,2396485.79939803
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51679,"c(37489613.6804098, 2396483.11567642)",37489613.6804098,2396483.11567642
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51680,"c(37489629.3617959, 2396484.59752845)",37489629.3617959,2396484.59752845
Text,PS_HSLtext,2,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,51681,"c(37489642.1538363, 2396501.90353753)",37489642.1538363,2396501.90353753
Text,PS_HSLtext,2,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,51682,"c(37489677.6576295, 2396881.58995826)",37489677.6576295,2396881.58995826
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51683,"c(37489673.568525, 2396915.21142229)",37489673.568525,2396915.21142229
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51684,"c(37489670.4585984, 2396939.80534088)",37489670.4585984,2396939.80534088
Text,PS_HSLtext,2,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,51685,"c(37489668.0565469, 2396957.68970383)",37489668.0565469,2396957.68970383
Text,PS_HSLtext,2,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,51686,"c(37490001.3033237, 2398192.61447881)",37490001.3033237,2398192.61447881
Text,PS_HSLtext,2,0,Ì≈  DN200X200,CDShxStyle,Ì≈  DN200X200,51687,"c(37489649.9790138, 2397147.38536722)",37489649.9790138,2397147.38536722
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51688,"c(37489657.1816701, 2397098.82583013)",37489657.1816701,2397098.82583013
Text,PS_HSLtext,2,0,PVC  DN300,CDShxStyle,PVC  DN300,51689,"c(37489662.7012009, 2396995.08877279)",37489662.7012009,2396995.08877279
Text,PS_HSLtext,2,0,PVC  DN200,CDShxStyle,PVC  DN200,51690,"c(37489688.9485675, 2396835.61755043)",37489688.9485675,2396835.61755043
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51691,"c(37489692.8582972, 2396808.85425744)",37489692.8582972,2396808.85425744
Text,PS_HSLtext,2,0,Ì≈  DN1500,CDShxStyle,Ì≈  DN1500,51692,"c(37489433.8276706, 2396250.90500335)",37489433.8276706,2396250.90500335
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51693,"c(37489697.163558, 2396775.16654003)",37489697.163558,2396775.16654003
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51694,"c(37489682.0966239, 2396898.98065988)",37489682.0966239,2396898.98065988
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51695,"c(37489669.8784761, 2396986.0813916)",37489669.8784761,2396986.0813916
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51696,"c(37489663.0648512, 2397051.35224821)",37489663.0648512,2397051.35224821
Text,PS_HSLtext,2,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,51697,"c(37489700.7519099, 2396746.01043632)",37489700.7519099,2396746.01043632
