Entity,Layer,Color,Elevation,RefName,Style,Text,ORIG_FID,geometry,x_coordinate,y_coordinate
Text,PS_WSLText,40,0,PVC  DN150,CDShxStyle,PVC  DN150,43135,"c(37493473.6398971, 2395094.17677769)",37493473.6398971,2395094.17677769
Text,PS_WSLText,40,0,PE  DN300,CDShxStyle,PE  DN300,43136,"c(37493473.4427727, 2395090.8573295)",37493473.4427727,2395090.8573295
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43137,"c(37493719.4137283, 2396565.88809465)",37493719.4137283,2396565.88809465
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43138,"c(37493684.1309999, 2395783.95930381)",37493684.1309999,2395783.95930381
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43139,"c(37493147.8653425, 2395542.28005864)",37493147.8653425,2395542.28005864
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43140,"c(37493119.0045019, 2395535.14510414)",37493119.0045019,2395535.14510414
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43141,"c(37490722.0695689, 2395685.91069754)",37490722.0695689,2395685.91069754
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43142,"c(37490474.9962087, 2395114.96965091)",37490474.9962087,2395114.96965091
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43143,"c(37490501.3933333, 2395099.06538942)",37490501.3933333,2395099.06538942
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43144,"c(37493399.2350198, 2394849.41204598)",37493399.2350198,2394849.41204598
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43145,"c(37493466.4915079, 2395273.72950403)",37493466.4915079,2395273.72950403
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43146,"c(37491107.036064, 2395263.63909709)",37491107.036064,2395263.63909709
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,43147,"c(37492158.522414, 2395419.57841281)",37492158.522414,2395419.57841281
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,43148,"c(37492151.1741824, 2395431.82652614)",37492151.1741824,2395431.82652614
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,43149,"c(37492183.3968498, 2395406.11628116)",37492183.3968498,2395406.11628116
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43150,"c(37490036.1296728, 2395669.41747269)",37490036.1296728,2395669.41747269
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43151,"c(37491166.4080662, 2395279.30306726)",37491166.4080662,2395279.30306726
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43152,"c(37491165.1760143, 2395258.34271234)",37491165.1760143,2395258.34271234
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43153,"c(37493682.2155244, 2396317.9349371)",37493682.2155244,2396317.9349371
Text,PS_WSLText,40,0,PVC  DN200,CDShxStyle,PVC  DN200,43154,"c(37491287.7975889, 2395551.53841142)",37491287.7975889,2395551.53841142
Text,PS_WSLText,40,0,PE  DN300,CDShxStyle,PE  DN300,43155,"c(37493581.3027659, 2395152.21329089)",37493581.3027659,2395152.21329089
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43156,"c(37493870.3385767, 2394715.81151279)",37493870.3385767,2394715.81151279
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43157,"c(37493638.3443081, 2394746.07326875)",37493638.3443081,2394746.07326875
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43158,"c(37493943.0870509, 2394715.6360002)",37493943.0870509,2394715.6360002
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43159,"c(37492877.5595019, 2395054.62888977)",37492877.5595019,2395054.62888977
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43160,"c(37494091.8246306, 2395195.11453445)",37494091.8246306,2395195.11453445
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43161,"c(37493474.3211916, 2394904.3044602)",37493474.3211916,2394904.3044602
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43162,"c(37493443.7630214, 2394904.26397478)",37493443.7630214,2394904.26397478
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43163,"c(37493430.8874563, 2394901.53439041)",37493430.8874563,2394901.53439041
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43164,"c(37493428.0560124, 2394899.37597392)",37493428.0560124,2394899.37597392
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43165,"c(37491175.5718812, 2394792.8264998)",37491175.5718812,2394792.8264998
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43166,"c(37492404.0100002, 2395309.70711011)",37492404.0100002,2395309.70711011
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43167,"c(37492400.3770315, 2395332.70005011)",37492400.3770315,2395332.70005011
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43168,"c(37492403.9095058, 2395347.77909337)",37492403.9095058,2395347.77909337
Text,PS_WSLText,40,0,Ì≈  DN1200,CDShxStyle,Ì≈  DN1200,43169,"c(37492385.2437259, 2395365.97438728)",37492385.2437259,2395365.97438728
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43170,"c(37492361.4469846, 2395365.64685608)",37492361.4469846,2395365.64685608
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43171,"c(37492366.6004295, 2395374.85239666)",37492366.6004295,2395374.85239666
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43172,"c(37492405.0159809, 2395387.17512796)",37492405.0159809,2395387.17512796
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43173,"c(37492405.1044932, 2395428.64311229)",37492405.1044932,2395428.64311229
Text,PS_WSLText,40,0,PE  DN500,CDShxStyle,PE  DN500,43174,"c(37493047.8744901, 2395146.43412799)",37493047.8744901,2395146.43412799
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43175,"c(37493199.1209973, 2394831.36014313)",37493199.1209973,2394831.36014313
Text,PS_WSLText,40,0,Ì≈  DN200,CDShxStyle,Ì≈  DN200,43176,"c(37492402.8622563, 2395925.46943876)",37492402.8622563,2395925.46943876
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43177,"c(37493584.3995, 2395166.82136074)",37493584.3995,2395166.82136074
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43178,"c(37493447.1866085, 2395423.73541441)",37493447.1866085,2395423.73541441
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43179,"c(37493894.2891452, 2395149.19977061)",37493894.2891452,2395149.19977061
Text,PS_WSLText,40,0,PE  DN300,CDShxStyle,PE  DN300,43180,"c(37493319.584201, 2394709.54999996)",37493319.584201,2394709.54999996
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43181,"c(37493253.4194686, 2396164.15889804)",37493253.4194686,2396164.15889804
Text,PS_WSLText,40,0,PE  DN300,CDShxStyle,PE  DN300,43182,"c(37493231.4546793, 2396167.316889)",37493231.4546793,2396167.316889
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43183,"c(37493216.9303418, 2396174.04151729)",37493216.9303418,2396174.04151729
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43184,"c(37492604.8472879, 2395274.67100293)",37492604.8472879,2395274.67100293
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43185,"c(37492405.0659996, 2396302.37215258)",37492405.0659996,2396302.37215258
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43186,"c(37492396.997372, 2396317.54793803)",37492396.997372,2396317.54793803
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43187,"c(37492761.3191705, 2395258.88652624)",37492761.3191705,2395258.88652624
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43188,"c(37493389.0345895, 2396062.08651529)",37493389.0345895,2396062.08651529
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43189,"c(37493962.5789978, 2395592.88868222)",37493962.5789978,2395592.88868222
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43190,"c(37493955.0509994, 2395408.43174904)",37493955.0509994,2395408.43174904
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43191,"c(37493946.6082952, 2395436.33798973)",37493946.6082952,2395436.33798973
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43192,"c(37493443.3735327, 2395892.96350028)",37493443.3735327,2395892.96350028
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43193,"c(37493474.3980149, 2395892.99600027)",37493474.3980149,2395892.99600027
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43194,"c(37493505.4395645, 2395893.014)",37493505.4395645,2395893.014
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43195,"c(37493536.4194295, 2395893.18402948)",37493536.4194295,2395893.18402948
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43196,"c(37493551.9604801, 2395898.07963504)",37493551.9604801,2395898.07963504
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43197,"c(37493555.6321134, 2395874.43286197)",37493555.6321134,2395874.43286197
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43198,"c(37493087.5913797, 2395179.49989536)",37493087.5913797,2395179.49989536
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43199,"c(37493087.1984494, 2395178.79260663)",37493087.1984494,2395178.79260663
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43200,"c(37493055.5859987, 2396411.81236874)",37493055.5859987,2396411.81236874
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43201,"c(37493077.3250083, 2396425.85262083)",37493077.3250083,2396425.85262083
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43202,"c(37493050.8145138, 2396427.4014508)",37493050.8145138,2396427.4014508
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43203,"c(37493055.5879986, 2396440.33568575)",37493055.5879986,2396440.33568575
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43204,"c(37493584.3539984, 2395096.47724521)",37493584.3539984,2395096.47724521
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43205,"c(37493586.503092, 2395089.91806266)",37493586.503092,2395089.91806266
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43206,"c(37493768.5836415, 2394711.69902052)",37493768.5836415,2394711.69902052
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43207,"c(37493578.5984804, 2396617.23699977)",37493578.5984804,2396617.23699977
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43208,"c(37493445.9812601, 2395093.88969049)",37493445.9812601,2395093.88969049
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43209,"c(37493445.4178415, 2395084.16802242)",37493445.4178415,2395084.16802242
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43210,"c(37493408.0942168, 2395089.77749835)",37493408.0942168,2395089.77749835
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43211,"c(37493435.1876505, 2395089.86949448)",37493435.1876505,2395089.86949448
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43212,"c(37493587.123223, 2395072.44952702)",37493587.123223,2395072.44952702
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43213,"c(37493682.0170023, 2396287.02503202)",37493682.0170023,2396287.02503202
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43214,"c(37493392.5451245, 2395263.22350976)",37493392.5451245,2395263.22350976
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43215,"c(37493418.5058917, 2395260.95588624)",37493418.5058917,2395260.95588624
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43216,"c(37492457.029305, 2395874.12677515)",37492457.029305,2395874.12677515
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43217,"c(37493055.555, 2396381.93060097)",37493055.555,2396381.93060097
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43218,"c(37492422.1390343, 2396316.90518321)",37492422.1390343,2396316.90518321
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43219,"c(37493404.5193741, 2395624.51150264)",37493404.5193741,2395624.51150264
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43220,"c(37493140.5434706, 2395732.82519082)",37493140.5434706,2395732.82519082
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43221,"c(37493964.460908, 2395427.29046765)",37493964.460908,2395427.29046765
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43222,"c(37493971.0808925, 2395421.20551111)",37493971.0808925,2395421.20551111
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43223,"c(37493991.1883303, 2395426.76700801)",37493991.1883303,2395426.76700801
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43224,"c(37492619.9310247, 2395264.64603225)",37492619.9310247,2395264.64603225
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43225,"c(37492620.8204995, 2395279.75720066)",37492620.8204995,2395279.75720066
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43226,"c(37492634.7663493, 2395274.75802352)",37492634.7663493,2395274.75802352
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43227,"c(37492664.833333, 2395274.86150136)",37492664.833333,2395274.86150136
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43228,"c(37492679.866519, 2395263.10335531)",37492679.866519,2395263.10335531
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43229,"c(37492680.8989556, 2395280.88666007)",37492680.8989556,2395280.88666007
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43230,"c(37493955.0704768, 2395462.71968621)",37493955.0704768,2395462.71968621
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43231,"c(37493600.576602, 2395259.6215969)",37493600.576602,2395259.6215969
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43232,"c(37493069.2401913, 2396204.70750004)",37493069.2401913,2396204.70750004
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43233,"c(37493967.2280072, 2395445.87900026)",37493967.2280072,2395445.87900026
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43234,"c(37493055.5674994, 2396621.88075237)",37493055.5674994,2396621.88075237
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43235,"c(37493055.5699996, 2396651.89466822)",37493055.5699996,2396651.89466822
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43236,"c(37493071.9262335, 2396666.13054579)",37493071.9262335,2396666.13054579
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43237,"c(37492405.0579992, 2395971.98690334)",37492405.0579992,2395971.98690334
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43238,"c(37493603.5635583, 2396617.24849911)",37493603.5635583,2396617.24849911
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43239,"c(37493628.5764588, 2396617.26049979)",37493628.5764588,2396617.26049979
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43240,"c(37493652.0854513, 2396617.2829976)",37493652.0854513,2396617.2829976
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43241,"c(37493128.3739938, 2395892.95755616)",37493128.3739938,2395892.95755616
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43242,"c(37493143.3845113, 2395874.90286563)",37493143.3845113,2395874.90286563
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43243,"c(37493955.1239372, 2395229.21142546)",37493955.1239372,2395229.21142546
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43244,"c(37493955.0319727, 2395259.13077368)",37493955.0319727,2395259.13077368
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43245,"c(37491082.5941902, 2395630.25450142)",37491082.5941902,2395630.25450142
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43246,"c(37493086.8723086, 2396026.31265854)",37493086.8723086,2396026.31265854
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43247,"c(37492366.66921, 2395255.4824792)",37492366.66921,2395255.4824792
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43248,"c(37492358.2606217, 2395230.72325958)",37492358.2606217,2395230.72325958
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43249,"c(37492348.6225696, 2395249.89270258)",37492348.6225696,2395249.89270258
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43250,"c(37492337.0815241, 2395238.80352833)",37492337.0815241,2395238.80352833
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43251,"c(37492332.5194198, 2395215.0929902)",37492332.5194198,2395215.0929902
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43252,"c(37492323.5631862, 2395233.46040498)",37492323.5631862,2395233.46040498
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43253,"c(37492311.0455703, 2395224.05405448)",37492311.0455703,2395224.05405448
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43254,"c(37492306.1380357, 2395200.72110415)",37492306.1380357,2395200.72110415
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43255,"c(37493055.2669983, 2395375.40730731)",37493055.2669983,2395375.40730731
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43256,"c(37493055.2584985, 2395404.21926271)",37493055.2584985,2395404.21926271
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43257,"c(37493055.2865, 2395432.88714485)",37493055.2865,2395432.88714485
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43258,"c(37493053.6075087, 2395880.34305552)",37493053.6075087,2395880.34305552
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43259,"c(37493055.2739989, 2395997.37347301)",37493055.2739989,2395997.37347301
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43260,"c(37493055.1834965, 2395966.22512116)",37493055.1834965,2395966.22512116
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43261,"c(37493054.8274729, 2395922.07729496)",37493054.8274729,2395922.07729496
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43262,"c(37493055.2939999, 2396028.579384)",37493055.2939999,2396028.579384
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43263,"c(37493199.1544997, 2394801.44798332)",37493199.1544997,2394801.44798332
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43264,"c(37493198.8498957, 2394772.28928975)",37493198.8498957,2394772.28928975
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43265,"c(37493201.2429023, 2394757.82072426)",37493201.2429023,2394757.82072426
Text,PS_WSLText,40,0,PE  DN300,CDShxStyle,PE  DN300,43266,"c(37494197.3815673, 2394826.5458906)",37494197.3815673,2394826.5458906
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43267,"c(37493069.1432214, 2396544.86733002)",37493069.1432214,2396544.86733002
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43268,"c(37493329.3360226, 2395258.99774192)",37493329.3360226,2395258.99774192
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43269,"c(37493346.5637331, 2395263.0835016)",37493346.5637331,2395263.0835016
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43270,"c(37491048.0582575, 2395699.56999696)",37491048.0582575,2395699.56999696
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43271,"c(37492726.2665386, 2395274.78950877)",37492726.2665386,2395274.78950877
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43272,"c(37492740.3025115, 2395264.65988967)",37492740.3025115,2395264.65988967
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43273,"c(37492741.3559965, 2395280.00087655)",37492741.3559965,2395280.00087655
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43274,"c(37493254.0155452, 2395333.79377395)",37493254.0155452,2395333.79377395
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43275,"c(37493394.3545027, 2396238.12065081)",37493394.3545027,2396238.12065081
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43276,"c(37493388.1306025, 2396238.94349425)",37493388.1306025,2396238.94349425
Text,PS_WSLText,40,0,Ì≈  DN600,CDShxStyle,Ì≈  DN600,43277,"c(37493811.9137269, 2395083.52445927)",37493811.9137269,2395083.52445927
Text,PS_WSLText,40,0,PE  DN400,CDShxStyle,PE  DN400,43278,"c(37493462.5750049, 2395365.48871735)",37493462.5750049,2395365.48871735
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43279,"c(37493585.2672574, 2396181.4400767)",37493585.2672574,2396181.4400767
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43280,"c(37493406.0121057, 2394864.21000443)",37493406.0121057,2394864.21000443
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43281,"c(37493495.7106645, 2395273.78050011)",37493495.7106645,2395273.78050011
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43282,"c(37493525.0866515, 2395273.69950552)",37493525.0866515,2395273.69950552
Text,PS_WSLText,40,0,Ì≈  DN300X300,CDShxStyle,Ì≈  DN300X300,43283,"c(37493086.4550001, 2395724.12138087)",37493086.4550001,2395724.12138087
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43284,"c(37493550.8814103, 2395089.70190178)",37493550.8814103,2395089.70190178
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43285,"c(37493536.1357047, 2395094.01619077)",37493536.1357047,2395094.01619077
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43286,"c(37493535.0150226, 2395083.66096175)",37493535.0150226,2395083.66096175
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43287,"c(37492421.245886, 2396196.60650038)",37492421.245886,2396196.60650038
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43288,"c(37492401.6664891, 2396197.51461918)",37492401.6664891,2396197.51461918
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43289,"c(37492405.1304935, 2396212.11994927)",37492405.1304935,2396212.11994927
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43290,"c(37492405.0974867, 2396242.12414929)",37492405.0974867,2396242.12414929
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43291,"c(37492405.0364975, 2396272.46691974)",37492405.0364975,2396272.46691974
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43292,"c(37492396.664966, 2396288.83841206)",37492396.664966,2396288.83841206
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43293,"c(37492400.1960304, 2395689.45297905)",37492400.1960304,2395689.45297905
Text,PS_WSLText,40,0,Ì≈  DN1000,CDShxStyle,Ì≈  DN1000,43294,"c(37492405.0144963, 2395709.31306561)",37492405.0144963,2395709.31306561
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43295,"c(37493581.9029996, 2395044.56390169)",37493581.9029996,2395044.56390169
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43296,"c(37493581.9744884, 2395001.67741205)",37493581.9744884,2395001.67741205
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43297,"c(37493586.6705194, 2394984.64978222)",37493586.6705194,2394984.64978222
Text,PS_WSLText,40,0,Ì≈  DN400,CDShxStyle,Ì≈  DN400,43298,"c(37492400.7502821, 2396738.02707944)",37492400.7502821,2396738.02707944
Text,PS_WSLText,40,0,PE  DN300,CDShxStyle,PE  DN300,43299,"c(37493978.6286266, 2394711.15183294)",37493978.6286266,2394711.15183294
Text,PS_WSLText,40,0,Ì≈  DN300,CDShxStyle,Ì≈  DN300,43300,"c(37493969.0999135, 2394731.51305593)",37493969.0999135,2394731.51305593
Text,PS_WSLText,40,0,Ì≈  DN800,CDShxStyle,Ì≈  DN800,43301,"c(37493192.5716533, 2395255.98503418)",37493192.5716533,2395255.98503418
Text,PS_WSLText,40,0,Ì≈  DN500,CDShxStyle,Ì≈  DN500,43302,"c(37493087.5044504, 2395536.8529363)",37493087.5044504,2395536.8529363
